sim_id,bkr,cell,rot,expected perms,actual perms
id17,129,500048,9120,3,2
id17,129,496050,9120,3,2
id17,129,490055,9120,3,2
id17,129,488055,9120,3,2
id17,129,517055,9120,3,2
