sim_id,bkr,cell,rot,expected perms,actual perms
id18,134,390192,7130,4,3
id18,134,390196,7130,4,3
id18,134,390204,7130,4,3
id18,134,416112,7120,3,3
id18,134,416137,7110,3,3
id18,134,416141,7130,4,3
id18,134,416141,7110,3,3
id18,134,416144,7130,4,3
id18,134,416145,7110,3,3
id18,134,416148,7110,3,3
id18,134,416148,7120,3,3
id18,134,436128,7130,4,3
id18,134,408119,7130,4,3
id18,134,408119,7110,3,3
id18,134,408138,7130,4,3
id18,134,449101,7120,3,3
id18,134,408145,7120,3,3
id18,134,408167,7130,4,3
id18,134,449136,7130,4,3
id18,134,408196,7120,3,3
id18,134,449160,7130,4,3
id18,134,449160,7110,3,3
id18,134,400126,7130,4,3
id18,134,400131,7120,3,3
id18,134,400139,7130,4,3
id18,134,400169,7130,4,3
id18,134,400169,7110,3,3
id18,134,400172,7130,4,3
id18,134,400177,7130,4,3
id18,134,400189,7130,4,3
id18,134,400193,7120,3,3
id18,134,400196,7120,3,3
id18,134,400197,7130,4,3
id18,134,433102,7120,3,3
id18,134,433120,7120,3,3
id18,134,392176,7120,3,3
id18,134,392180,7130,4,3
id18,134,433144,7130,4,3
id18,134,433144,7110,3,3
id18,134,433148,7120,3,3
id18,134,433150,7120,3,3
id18,134,392191,7110,3,3
id18,134,392198,7130,4,3
id18,134,392206,7120,3,3
id18,134,392207,7130,4,3
id18,134,392208,7110,3,3
id18,134,425113,7130,4,3
id18,134,425114,7110,3,3
id18,134,425114,7120,3,3
id18,134,412186,7120,3,3
id18,134,425132,7120,3,3
id18,134,425133,7110,3,3
id18,134,384190,7120,3,3
id18,134,384192,7120,3,3
id18,134,384200,7120,3,3
id18,134,466126,7120,3,3
id18,134,425167,7120,3,3
id18,134,425197,7130,4,3
id18,134,425198,7130,4,3
id18,134,466162,7110,3,3
id18,134,417148,7120,3,3
id18,134,417152,7110,3,3
id18,134,417159,7130,4,3
id18,134,417164,7130,4,3
id18,134,417165,7130,4,3
id18,134,458159,7130,4,3
id18,134,458176,7110,3,3
id18,134,409120,7130,4,3
id18,134,409142,7130,4,3
id18,134,450127,7130,4,3
id18,134,450145,7130,4,3
id18,134,450145,7110,3,3
id18,134,450183,7130,4,3
id18,134,450183,7120,3,3
id18,134,449133,7120,3,3
id18,134,401126,7110,3,3
id18,134,401126,7120,3,3
id18,134,401129,7110,3,3
id18,134,442129,7120,3,3
id18,134,401172,7120,3,3
id18,134,442137,7130,4,3
id18,134,401187,7130,4,3
id18,134,401191,7120,3,3
id18,134,401196,7130,4,3
id18,134,401205,7120,3,3
id18,134,393178,7130,4,3
id18,134,393178,7110,3,3
id18,134,434139,7110,3,3
id18,141,467027,8130,3,3
id18,141,467028,8120,4,3
id18,141,467040,8110,3,3
id18,141,467044,8130,3,3
id18,141,467053,8120,4,3
id18,141,467064,8120,4,3
id18,141,459015,8120,4,3
id18,141,459017,8110,3,3
id18,141,459029,8120,4,3
id18,141,459054,8130,3,3
id18,141,459058,8120,4,3
id18,141,451013,8120,4,3
id18,141,451025,8120,4,3
id18,141,451029,8110,3,3
id18,141,451032,8110,3,3
id18,141,451035,8110,3,3
id18,141,451036,8110,3,3
id18,141,451040,8120,4,3
id18,141,451066,8130,3,3
id18,141,492063,8110,3,3
id18,141,492063,8130,3,3
id18,141,492063,8120,4,3
id18,141,492067,8110,3,3
id18,141,492068,8110,3,3
id18,141,492071,8130,3,3
id18,141,492080,8120,4,3
id18,141,492084,8120,4,3
id18,141,492088,8130,3,3
id18,141,443008,8120,4,3
id18,141,443012,8120,4,3
id18,141,443020,8120,4,3
id18,141,443028,8130,3,3
id18,141,443033,8130,3,3
id18,141,443033,8120,4,3
id18,141,443062,8120,4,3
id18,141,484054,8120,4,3
id18,141,484058,8110,3,3
id18,141,484069,8120,4,3
id18,141,435033,8120,4,3
id18,141,435046,8120,4,3
id18,141,435050,8110,3,3
id18,141,435050,8130,3,3
id18,141,435054,8130,3,3
id18,141,435058,8110,3,3
id18,141,476041,8120,4,3
id18,141,476045,8130,3,3
id18,141,476048,8110,3,3
id18,141,476049,8130,3,3
id18,141,476052,8120,4,3
id18,141,476056,8110,3,3
id18,141,468013,8110,3,3
id18,141,468028,8120,4,3
id18,141,468035,8120,4,3
id18,141,468039,8110,3,3
id18,141,468039,8120,4,3
id18,141,468043,8130,3,3
id18,141,468059,8110,3,3
id18,141,468066,8120,4,3
id18,141,460023,8120,4,3
id18,141,460053,8130,3,3
id18,141,460058,8110,3,3
id18,141,460068,8110,3,3
id18,141,460068,8130,3,3
id18,141,452011,8130,3,3
id18,141,452028,8120,4,3
id18,141,452031,8130,3,3
id18,141,452031,8120,4,3
id18,141,452032,8130,3,3
id18,141,452040,8110,3,3
id18,141,452043,8130,3,3
id18,141,452044,8110,3,3
id18,141,452061,8130,3,3
id18,141,493080,8120,4,3
id18,141,444004,8120,4,3
id18,141,444009,8130,3,3
id18,141,444027,8130,3,3
id18,141,444027,8120,4,3
id18,141,444035,8130,3,3
id18,141,444047,8120,4,3
id18,141,444054,8120,4,3
id18,141,444062,8110,3,3
id18,141,444062,8130,3,3
id18,141,444063,8130,3,3
id18,141,485058,8120,4,3
id18,141,485062,8120,4,3
id18,141,485068,8120,4,3
id18,141,485072,8110,3,3
id18,141,485072,8130,3,3
id18,141,436020,8130,3,3
id18,141,436042,8130,3,3
id18,141,436057,8110,3,3
id18,141,436057,8130,3,3
id18,141,477039,8110,3,3
id18,141,477043,8130,3,3
id18,141,477043,8120,4,3
id18,141,477048,8130,3,3
id18,141,477070,8120,4,3
id18,141,428027,8110,3,3
id18,141,469020,8120,4,3
id18,141,469024,8130,3,3
id18,141,469033,8130,3,3
id18,141,469037,8110,3,3
id18,141,469045,8110,3,3
id18,141,461021,8110,3,3
id18,141,461026,8120,4,3
id18,141,461039,8120,4,3
id18,141,461051,8120,4,3
id18,141,461059,8120,4,3
id18,141,461068,8120,4,3
id18,141,453014,8120,4,3
id18,141,453021,8110,3,3
id18,141,453029,8110,3,3
id18,141,453029,8130,3,3
id18,141,453032,8110,3,3
id18,141,453041,8120,4,3
id18,141,453044,8120,4,3
id18,141,453051,8130,3,3
id18,141,453063,8120,4,3
id18,141,445001,8120,4,3
id18,141,445008,8120,4,3
id18,141,445012,8110,3,3
id18,141,445017,8110,3,3
id18,141,445020,8120,4,3
id18,141,445034,8120,4,3
id18,141,445050,8110,3,3
id18,141,445050,8130,3,3
id18,141,445057,8130,3,3
id18,141,486049,8130,3,3
id18,141,486049,8120,4,3
id18,141,486057,8120,4,3
id18,141,486061,8130,3,3
id18,141,486068,8120,4,3
id18,141,486077,8120,4,3
id18,141,437028,8130,3,3
id18,141,437028,8120,4,3
id18,141,437042,8110,3,3
id18,141,437046,8110,3,3
id18,141,437050,8120,4,3
id18,141,437054,8130,3,3
id18,141,478040,8120,4,3
id18,141,478049,8110,3,3
id18,141,478049,8130,3,3
id18,141,478052,8120,4,3
id18,141,478053,8110,3,3
id18,141,478065,8110,3,3
id18,141,478066,8120,4,3
id18,141,429022,8110,3,3
id18,141,429025,8130,3,3
id18,141,429026,8130,3,3
id18,141,470012,8120,4,3
id18,141,470023,8110,3,3
id18,141,470023,8130,3,3
id18,141,470028,8130,3,3
id18,141,470028,8120,4,3
id18,141,470047,8110,3,3
id18,141,470059,8110,3,3
id18,141,470066,8110,3,3
id18,141,462016,8120,4,3
id18,141,462020,8110,3,3
id18,141,462021,8130,3,3
id18,141,462024,8110,3,3
id18,141,462034,8120,4,3
id18,141,462042,8110,3,3
id18,141,462050,8120,4,3
id18,141,462062,8130,3,3
id18,141,454014,8130,3,3
id18,141,454022,8110,3,3
id18,141,454022,8130,3,3
id18,141,454023,8130,3,3
id18,141,454023,8120,4,3
id18,141,454032,8130,3,3
id18,141,454035,8110,3,3
id18,141,454043,8130,3,3
id18,141,454044,8120,4,3
id18,141,454048,8130,3,3
id18,141,454060,8130,3,3
id18,141,432050,8110,3,3
id18,141,446002,8120,4,3
id18,141,446003,8120,4,3
id18,141,446007,8120,4,3
id18,141,446024,8120,4,3
id18,141,446031,8130,3,3
id18,141,446034,8130,3,3
id18,141,446042,8110,3,3
id18,141,446046,8120,4,3
id18,141,446055,8130,3,3
id18,141,487051,8120,4,3
id18,141,487055,8110,3,3
id18,141,487062,8120,4,3
id18,141,487063,8130,3,3
id18,141,487069,8120,4,3
id18,141,487072,8130,3,3
id18,141,487073,8110,3,3
id18,141,487076,8120,4,3
id18,141,438020,8110,3,3
id18,141,438023,8130,3,3
id18,141,438023,8120,4,3
id18,141,438024,8110,3,3
id18,141,438028,8120,4,3
id18,141,438033,8120,4,3
id18,141,438053,8130,3,3
id18,141,479041,8130,3,3
id18,141,479045,8110,3,3
id18,141,479048,8130,3,3
id18,141,479056,8120,4,3
id18,141,479067,8120,4,3
id18,141,471008,8120,4,3
id18,141,471010,8130,3,3
id18,141,471028,8120,4,3
id18,141,471050,8120,4,3
id18,141,471054,8120,4,3
id18,141,471061,8130,3,3
id18,141,471066,8120,4,3
id18,141,463016,8110,3,3
id18,141,463028,8120,4,3
id18,141,463034,8130,3,3
id18,141,463042,8130,3,3
id18,141,463043,8120,4,3
id18,141,463050,8120,4,3
id18,141,463055,8120,4,3
id18,141,455013,8110,3,3
id18,141,455017,8120,4,3
id18,141,455018,8120,4,3
id18,141,455037,8110,3,3
id18,141,455045,8110,3,3
id18,141,455048,8120,4,3
id18,141,455060,8120,4,3
id18,141,447005,8110,3,3
id18,141,447016,8120,4,3
id18,141,447021,8120,4,3
id18,141,447025,8120,4,3
id18,141,447029,8110,3,3
id18,141,447029,8130,3,3
id18,141,447034,8110,3,3
id18,141,447035,8120,4,3
id18,141,447043,8120,4,3
id18,141,447046,8120,4,3
id18,141,447050,8110,3,3
id18,141,447054,8110,3,3
id18,141,447064,8120,4,3
id18,141,488052,8130,3,3
id18,141,488052,8120,4,3
id18,141,488060,8130,3,3
id18,141,488060,8120,4,3
id18,141,488068,8130,3,3
id18,141,488068,8120,4,3
id18,141,488072,8130,3,3
id18,141,488076,8110,3,3
id18,141,439017,8120,4,3
id18,141,439024,8120,4,3
id18,141,439028,8110,3,3
id18,141,439028,8130,3,3
id18,141,439035,8130,3,3
id18,141,439043,8130,3,3
id18,141,439047,8110,3,3
id18,141,439055,8110,3,3
id18,141,480039,8120,4,3
id18,141,480043,8110,3,3
id18,141,480051,8130,3,3
id18,141,480062,8130,3,3
id18,141,480066,8120,4,3
id18,141,480067,8110,3,3
id18,141,480070,8120,4,3
id18,141,480074,8130,3,3
id18,141,431028,8130,3,3
id18,141,431028,8120,4,3
id18,141,472009,8130,3,3
id18,141,472038,8110,3,3
id18,141,472038,8130,3,3
id18,141,472068,8120,4,3
id18,141,464031,8130,3,3
id18,141,464032,8130,3,3
id18,141,464036,8130,3,3
id18,141,464043,8130,3,3
id18,141,464044,8110,3,3
id18,141,464047,8130,3,3
id18,141,464056,8110,3,3
id18,141,464056,8130,3,3
id18,141,464060,8120,4,3
id18,141,464064,8120,4,3
id18,141,464065,8120,4,3
id18,141,456015,8130,3,3
id18,141,456055,8130,3,3
id18,141,448008,8110,3,3
id18,141,448009,8120,4,3
id18,141,448013,8120,4,3
id18,141,448016,8130,3,3
id18,141,448023,8120,4,3
id18,141,448024,8120,4,3
id18,141,448028,8120,4,3
id18,141,448033,8120,4,3
id18,141,448034,8130,3,3
id18,141,448037,8120,4,3
id18,141,448042,8120,4,3
id18,141,448046,8120,4,3
id18,141,448049,8110,3,3
id18,141,448053,8110,3,3
id18,141,448061,8110,3,3
id18,141,448061,8130,3,3
id18,141,489067,8120,4,3
id18,141,489075,8130,3,3
id18,141,489087,8120,4,3
id18,141,440040,8120,4,3
id18,141,481054,8130,3,3
id18,141,481054,8120,4,3
id18,141,481058,8130,3,3
id18,141,481061,8120,4,3
id18,141,481062,8120,4,3
id18,141,481070,8130,3,3
id18,141,481071,8110,3,3
id18,141,432028,8110,3,3
id18,141,432031,8130,3,3
id18,141,432046,8110,3,3
id18,141,473050,8110,3,3
id18,141,473051,8120,4,3
id18,141,473063,8110,3,3
id18,141,473066,8120,4,3
id18,141,465017,8120,4,3
id18,141,465018,8130,3,3
id18,141,465029,8120,4,3
id18,141,465033,8130,3,3
id18,141,465037,8120,4,3
id18,141,465041,8120,4,3
id18,141,465044,8110,3,3
id18,141,465048,8120,4,3
id18,141,465060,8120,4,3
id18,141,465064,8120,4,3
id18,141,465065,8130,3,3
id18,141,457014,8130,3,3
id18,141,457024,8120,4,3
id18,141,457025,8110,3,3
id18,141,457029,8130,3,3
id18,141,457029,8120,4,3
id18,141,457034,8130,3,3
id18,141,457053,8130,3,3
id18,141,457058,8130,3,3
id18,141,457066,8130,3,3
id18,141,449011,8130,3,3
id18,141,449016,8130,3,3
id18,141,449021,8110,3,3
id18,141,449021,8130,3,3
id18,141,449034,8120,4,3
id18,141,449035,8130,3,3
id18,141,449035,8120,4,3
id18,141,449055,8120,4,3
id18,141,449063,8130,3,3
id18,141,449065,8110,3,3
id18,141,490060,8120,4,3
id18,141,490081,8130,3,3
id18,141,490085,8130,3,3
id18,141,490089,8120,4,3
id18,141,441012,8130,3,3
id18,141,441016,8130,3,3
id18,141,441023,8120,4,3
id18,141,441032,8130,3,3
id18,141,441044,8120,4,3
id18,141,482066,8110,3,3
id18,141,433025,8110,3,3
id18,141,433029,8130,3,3
id18,141,433051,8120,4,3
id18,141,433054,8130,3,3
id18,141,433055,8120,4,3
id18,141,474038,8110,3,3
id18,141,474038,8130,3,3
id18,141,474049,8110,3,3
id18,141,474049,8130,3,3
id18,141,474053,8120,4,3
id18,141,474054,8130,3,3
id18,141,474061,8110,3,3
id18,141,466012,8130,3,3
id18,141,466014,8110,3,3
id18,141,466014,8130,3,3
id18,141,466022,8120,4,3
id18,141,466027,8130,3,3
id18,141,466030,8120,4,3
id18,141,466031,8130,3,3
id18,141,466034,8130,3,3
id18,141,466036,8130,3,3
id18,141,466039,8120,4,3
id18,141,466043,8110,3,3
id18,141,466044,8120,4,3
id18,141,458014,8120,4,3
id18,141,458023,8120,4,3
id18,141,458027,8120,4,3
id18,141,458054,8120,4,3
id18,141,458055,8120,4,3
id18,141,458058,8120,4,3
id18,141,450012,8120,4,3
id18,141,450019,8120,4,3
id18,141,450022,8110,3,3
id18,141,450023,8120,4,3
id18,141,450027,8110,3,3
id18,141,450033,8130,3,3
id18,141,450061,8130,3,3
id18,141,491060,8110,3,3
id18,141,491060,8130,3,3
id18,141,491072,8130,3,3
id18,141,491083,8120,4,3
id18,141,442009,8130,3,3
id18,141,442012,8130,3,3
id18,141,442013,8130,3,3
id18,141,442028,8120,4,3
id18,141,442032,8110,3,3
id18,141,442035,8110,3,3
id18,141,442036,8110,3,3
id18,141,442043,8120,4,3
id18,141,442055,8130,3,3
id18,141,442059,8130,3,3
id18,141,483049,8130,3,3
id18,141,483050,8110,3,3
id18,141,483054,8120,4,3
id18,141,483067,8130,3,3
id18,141,483068,8120,4,3
id18,141,434027,8130,3,3
id18,141,434052,8130,3,3
id18,141,475039,8120,4,3
id18,141,475043,8120,4,3
id18,141,475046,8130,3,3
id18,141,475047,8110,3,3
id18,141,475048,8110,3,3
id18,141,475052,8130,3,3
id18,141,475063,8130,3,3
id18,141,475066,8120,4,3
id18,142,426023,6120,3,3
id18,142,426028,6130,4,3
id18,142,426031,6130,4,3
id18,142,426032,6130,4,3
id18,142,426040,6120,3,3
id18,142,426060,6130,4,3
id18,142,426070,6130,4,3
id18,142,459079,6130,4,3
id18,142,328092,6130,4,3
id18,142,328103,6110,3,3
id18,142,328103,6120,3,3
id18,142,328112,6120,3,3
id18,142,328116,6110,3,3
id18,142,328119,6130,4,3
id18,142,328127,6110,3,3
id18,142,328127,6120,3,3
id18,142,361017,6110,3,3
id18,142,361022,6130,4,3
id18,142,361030,6110,3,3
id18,142,361037,6110,3,3
id18,142,361041,6120,3,3
id18,142,361045,6110,3,3
id18,142,361123,6110,3,3
id18,142,361144,6130,4,3
id18,142,361146,6110,3,3
id18,142,361155,6120,3,3
id18,142,361165,6110,3,3
id18,142,394028,6130,4,3
id18,142,394034,6130,4,3
id18,142,394038,6130,4,3
id18,142,394042,6130,4,3
id18,142,394046,6120,3,3
id18,142,394050,6120,3,3
id18,142,394051,6120,3,3
id18,142,394054,6130,4,3
id18,142,394054,6110,3,3
id18,142,394054,6120,3,3
id18,142,394055,6130,4,3
id18,142,394100,6120,3,3
id18,142,394117,6120,3,3
id18,142,394120,6120,3,3
id18,142,427029,6130,4,3
id18,142,427032,6110,3,3
id18,142,427044,6110,3,3
id18,142,329092,6120,3,3
id18,142,329097,6120,3,3
id18,142,329116,6130,4,3
id18,142,329117,6120,3,3
id18,142,329124,6130,4,3
id18,142,329125,6120,3,3
id18,142,362014,6120,3,3
id18,142,362030,6130,4,3
id18,142,362039,6110,3,3
id18,142,362043,6130,4,3
id18,142,362047,6130,4,3
id18,142,362130,6120,3,3
id18,142,362134,6120,3,3
id18,142,362142,6110,3,3
id18,142,362142,6120,3,3
id18,142,362147,6120,3,3
id18,142,362167,6130,4,3
id18,142,395050,6110,3,3
id18,142,395117,6130,4,3
id18,142,395117,6110,3,3
id18,142,395117,6120,3,3
id18,142,395120,6120,3,3
id18,142,428032,6120,3,3
id18,142,428035,6120,3,3
id18,142,428047,6130,4,3
id18,142,428052,6120,3,3
id18,142,428056,6110,3,3
id18,142,428060,6110,3,3
id18,142,428077,6110,3,3
id18,142,330098,6130,4,3
id18,142,330106,6130,4,3
id18,142,330110,6110,3,3
id18,142,330110,6120,3,3
id18,142,330115,6110,3,3
id18,142,330122,6120,3,3
id18,142,330127,6110,3,3
id18,142,330127,6120,3,3
id18,142,363011,6130,4,3
id18,142,363015,6110,3,3
id18,142,363023,6110,3,3
id18,142,363026,6120,3,3
id18,142,363033,6130,4,3
id18,142,363038,6130,4,3
id18,142,363041,6130,4,3
id18,142,363042,6130,4,3
id18,142,363042,6110,3,3
id18,142,363046,6130,4,3
id18,142,363119,6120,3,3
id18,142,363123,6130,4,3
id18,142,363123,6110,3,3
id18,142,363127,6110,3,3
id18,142,363131,6130,4,3
id18,142,363131,6110,3,3
