sim_id,bkr,cell,rot,expected perms,actual perms
id17,141,452035,8120,4,3
id17,141,452037,8130,3,3
id17,141,452054,8130,3,3
id17,141,452066,8120,4,3
id17,141,493067,8120,4,3
id17,141,493075,8120,4,3
id17,141,444016,8130,3,3
id17,141,444018,8120,4,3
id17,141,444053,8120,4,3
id17,141,485051,8120,4,3
id17,141,485053,8130,3,3
id17,141,485063,8120,4,3
id17,141,436019,8130,3,3
id17,141,436025,8120,4,3
id17,141,436032,8110,3,3
id17,141,436045,8130,3,3
id17,141,436045,8120,4,3
id17,141,477042,8110,3,3
id17,141,477051,8120,4,3
id17,141,477053,8110,3,3
id17,141,477055,8110,3,3
id17,141,477070,8120,4,3
id17,141,428028,8110,3,3
id17,141,469021,8130,3,3
id17,141,469021,8120,4,3
id17,141,469040,8110,3,3
id17,141,469044,8130,3,3
id17,141,469050,8110,3,3
id17,141,469060,8130,3,3
id17,141,469066,8130,3,3
id17,141,461015,8120,4,3
id17,141,461019,8120,4,3
id17,141,461037,8110,3,3
id17,141,461048,8130,3,3
id17,141,461052,8120,4,3
id17,141,461056,8110,3,3
id17,141,461067,8120,4,3
id17,141,453022,8130,3,3
id17,141,453035,8130,3,3
id17,141,453037,8110,3,3
id17,141,453051,8120,4,3
id17,141,453061,8110,3,3
id17,141,453064,8120,4,3
id17,141,445015,8120,4,3
id17,141,445018,8110,3,3
id17,141,445019,8110,3,3
id17,141,445022,8120,4,3
id17,141,445053,8130,3,3
id17,141,445055,8120,4,3
id17,141,445065,8120,4,3
id17,141,486054,8130,3,3
id17,141,486069,8110,3,3
id17,141,486071,8120,4,3
id17,141,437021,8120,4,3
id17,141,437029,8110,3,3
id17,141,437035,8120,4,3
id17,141,437040,8130,3,3
id17,141,437041,8120,4,3
id17,141,437056,8110,3,3
id17,141,478039,8130,3,3
id17,141,478048,8130,3,3
id17,141,478066,8120,4,3
id17,141,429030,8110,3,3
id17,141,470011,8110,3,3
id17,141,470017,8120,4,3
id17,141,470040,8120,4,3
id17,141,470041,8120,4,3
id17,141,470042,8110,3,3
id17,141,470046,8110,3,3
id17,141,470061,8130,3,3
id17,141,470065,8130,3,3
id17,141,462027,8120,4,3
id17,141,462030,8120,4,3
id17,141,462039,8120,4,3
id17,141,462041,8120,4,3
id17,141,462063,8120,4,3
id17,141,462070,8130,3,3
id17,141,454016,8120,4,3
id17,141,454022,8130,3,3
id17,141,454030,8120,4,3
id17,141,454051,8130,3,3
id17,141,454058,8120,4,3
id17,141,454063,8110,3,3
id17,141,446004,8130,3,3
id17,141,446006,8130,3,3
id17,141,446023,8110,3,3
id17,141,446025,8130,3,3
id17,141,446035,8130,3,3
id17,141,446060,8120,4,3
id17,141,487048,8110,3,3
id17,141,487052,8110,3,3
id17,141,487052,8130,3,3
id17,141,487066,8120,4,3
id17,141,487074,8130,3,3
id17,141,487078,8120,4,3
id17,141,438015,8110,3,3
id17,141,438019,8110,3,3
id17,141,438019,8130,3,3
id17,141,438027,8120,4,3
id17,141,438031,8130,3,3
id17,141,438043,8120,4,3
id17,141,438044,8110,3,3
id17,141,438048,8120,4,3
id17,141,438050,8130,3,3
id17,141,479037,8120,4,3
id17,141,479045,8120,4,3
id17,141,479049,8120,4,3
id17,141,479061,8110,3,3
id17,141,479066,8120,4,3
id17,141,471009,8120,4,3
id17,141,471018,8110,3,3
id17,141,471018,8130,3,3
id17,141,471055,8120,4,3
id17,141,463025,8130,3,3
id17,141,463040,8120,4,3
id17,141,463041,8120,4,3
id17,141,463045,8130,3,3
id17,141,463047,8130,3,3
id17,141,463047,8120,4,3
id17,141,463052,8110,3,3
id17,141,463070,8120,4,3
id17,141,463072,8110,3,3
id17,141,455019,8110,3,3
id17,141,455020,8110,3,3
id17,141,455023,8120,4,3
id17,141,455032,8130,3,3
id17,141,447002,8110,3,3
id17,141,447011,8110,3,3
id17,141,447018,8110,3,3
id17,141,447031,8130,3,3
id17,141,447033,8120,4,3
id17,141,447037,8120,4,3
id17,141,447040,8110,3,3
id17,141,447052,8130,3,3
id17,141,447055,8120,4,3
id17,141,447057,8120,4,3
id17,141,447059,8110,3,3
id17,141,447059,8130,3,3
id17,141,447063,8120,4,3
id17,141,488052,8110,3,3
id17,141,488052,8130,3,3
id17,141,488052,8120,4,3
id17,141,488071,8120,4,3
id17,141,488088,8110,3,3
id17,141,488088,8130,3,3
id17,141,439032,8110,3,3
id17,141,439033,8120,4,3
id17,141,439038,8120,4,3
id17,141,439056,8130,3,3
id17,141,480042,8130,3,3
id17,141,480042,8120,4,3
id17,141,480046,8110,3,3
id17,141,480048,8120,4,3
id17,141,480061,8110,3,3
id17,141,431029,8130,3,3
id17,141,431031,8120,4,3
id17,141,472014,8130,3,3
id17,141,472019,8130,3,3
id17,141,472022,8130,3,3
id17,141,472037,8120,4,3
id17,141,472045,8110,3,3
id17,141,464055,8110,3,3
id17,141,464059,8120,4,3
id17,141,456043,8130,3,3
id17,141,456053,8120,4,3
id17,141,448019,8130,3,3
id17,141,448027,8130,3,3
id17,141,448056,8110,3,3
id17,141,489065,8130,3,3
id17,141,489083,8120,4,3
id17,141,489088,8130,3,3
id17,141,489089,8120,4,3
id17,141,440012,8110,3,3
id17,141,440026,8130,3,3
id17,141,440039,8130,3,3
id17,141,440047,8110,3,3
id17,141,440053,8130,3,3
id17,141,440054,8130,3,3
id17,141,440057,8120,4,3
id17,141,440060,8130,3,3
id17,141,481055,8110,3,3
id17,141,473022,8120,4,3
id17,141,473043,8120,4,3
id17,141,473048,8120,4,3
id17,141,473052,8130,3,3
id17,141,473056,8120,4,3
id17,141,465015,8130,3,3
id17,141,465015,8120,4,3
id17,141,465026,8130,3,3
id17,141,465028,8120,4,3
id17,141,465034,8110,3,3
id17,141,465038,8120,4,3
id17,141,465061,8130,3,3
id17,141,457027,8130,3,3
id17,141,457033,8110,3,3
id17,141,457037,8110,3,3
id17,141,449018,8120,4,3
id17,141,449058,8130,3,3
id17,141,449064,8120,4,3
id17,141,490059,8110,3,3
id17,141,490059,8130,3,3
id17,141,490066,8110,3,3
id17,141,490070,8120,4,3
id17,141,490077,8110,3,3
id17,141,490089,8130,3,3
id17,141,490090,8120,4,3
id17,141,441018,8120,4,3
id17,141,441033,8130,3,3
id17,141,441048,8120,4,3
id17,141,441052,8110,3,3
id17,141,482055,8120,4,3
id17,141,482059,8120,4,3
id17,141,482065,8130,3,3
id17,141,482069,8120,4,3
id17,141,433026,8110,3,3
id17,141,433026,8130,3,3
id17,141,433044,8130,3,3
id17,141,433048,8120,4,3
id17,141,474048,8110,3,3
id17,141,474058,8130,3,3
id17,141,474060,8110,3,3
id17,141,474060,8130,3,3
id17,141,466016,8110,3,3
id17,141,466025,8130,3,3
id17,141,466040,8110,3,3
id17,141,466042,8120,4,3
id17,141,466045,8130,3,3
id17,141,466047,8110,3,3
id17,141,466047,8130,3,3
id17,141,466047,8120,4,3
id17,141,458016,8120,4,3
id17,141,458018,8110,3,3
id17,141,458020,8110,3,3
id17,141,458052,8120,4,3
id17,141,458057,8130,3,3
id17,141,450011,8110,3,3
id17,141,450011,8130,3,3
id17,141,450026,8110,3,3
id17,141,450040,8130,3,3
id17,141,450044,8120,4,3
id17,141,450058,8110,3,3
id17,141,450059,8120,4,3
id17,141,491065,8130,3,3
id17,141,491080,8120,4,3
id17,141,491088,8120,4,3
id17,141,491090,8120,4,3
id17,141,442022,8130,3,3
id17,141,442039,8110,3,3
id17,141,442042,8120,4,3
id17,141,442054,8130,3,3
id17,141,442054,8120,4,3
id17,141,483059,8110,3,3
id17,141,483059,8130,3,3
id17,141,483064,8120,4,3
id17,141,434025,8110,3,3
id17,141,434044,8120,4,3
id17,141,434047,8130,3,3
id17,141,434048,8120,4,3
id17,141,434054,8130,3,3
id17,141,434054,8120,4,3
id17,141,475048,8130,3,3
id17,141,475048,8120,4,3
id17,141,475067,8130,3,3
id17,142,426030,6130,4,3
id17,142,426035,6110,3,3
id17,142,426047,6120,3,3
id17,142,426051,6120,3,3
id17,142,426054,6130,4,3
id17,142,328091,6120,3,3
id17,142,328095,6110,3,3
id17,142,328098,6130,4,3
id17,142,328102,6130,4,3
id17,142,328122,6130,4,3
id17,142,328122,6110,3,3
id17,142,328126,6130,4,3
id17,142,328130,6130,4,3
id17,142,361031,6110,3,3
id17,142,361034,6110,3,3
id17,142,361038,6110,3,3
id17,142,361042,6110,3,3
id17,142,361042,6120,3,3
id17,142,361120,6120,3,3
id17,142,361121,6130,4,3
id17,142,361130,6110,3,3
id17,142,361132,6130,4,3
id17,142,361134,6130,4,3
id17,142,361138,6120,3,3
id17,142,361144,6130,4,3
id17,142,361145,6120,3,3
id17,142,361151,6130,4,3
id17,142,361168,6130,4,3
id17,142,394040,6130,4,3
id17,142,394054,6130,4,3
id17,142,394054,6110,3,3
id17,142,394054,6120,3,3
id17,142,427022,6130,4,3
id17,142,427028,6130,4,3
id17,142,427030,6110,3,3
id17,142,427030,6120,3,3
id17,142,427050,6130,4,3
id17,142,329093,6120,3,3
id17,142,329099,6110,3,3
id17,142,329102,6120,3,3
id17,142,329119,6120,3,3
id17,142,329122,6130,4,3
id17,142,329128,6130,4,3
id17,142,329130,6110,3,3
id17,142,329132,6110,3,3
id17,142,362021,6120,3,3
id17,142,362124,6120,3,3
id17,142,362133,6130,4,3
id17,142,362137,6110,3,3
id17,142,362141,6120,3,3
id17,142,362146,6120,3,3
id17,142,362156,6120,3,3
id17,142,395036,6130,4,3
id17,142,395059,6120,3,3
id17,142,395117,6110,3,3
id17,142,395117,6120,3,3
id17,142,428024,6120,3,3
id17,142,330099,6110,3,3
id17,142,330101,6130,4,3
id17,142,330128,6110,3,3
id17,142,363020,6110,3,3
id17,142,363021,6120,3,3
id17,142,363039,6120,3,3
id17,142,363122,6110,3,3
id17,142,363143,6130,4,3
id17,142,363143,6110,3,3
id17,142,363159,6130,4,3
id17,142,396030,6130,4,3
id17,142,396036,6110,3,3
id17,142,396039,6130,4,3
id17,142,396044,6110,3,3
id17,142,396049,6110,3,3
id17,142,396049,6120,3,3
id17,142,429050,6120,3,3
id17,142,429061,6130,4,3
id17,142,429061,6110,3,3
id17,142,462077,6120,3,3
id17,142,331103,6120,3,3
id17,142,331106,6130,4,3
id17,142,331106,6110,3,3
id17,142,331106,6120,3,3
id17,142,331111,6130,4,3
id17,142,331123,6120,3,3
id17,142,331126,6110,3,3
id17,142,331126,6120,3,3
id17,142,331128,6130,4,3
id17,142,364037,6130,4,3
id17,142,364135,6130,4,3
id17,142,364141,6130,4,3
id17,142,364143,6130,4,3
id17,142,364152,6130,4,3
id17,142,364157,6120,3,3
id17,142,364165,6120,3,3
id17,142,397026,6110,3,3
id17,142,397030,6130,4,3
id17,142,397032,6120,3,3
id17,142,397036,6110,3,3
id17,142,397046,6110,3,3
id17,142,397052,6130,4,3
id17,142,430035,6120,3,3
id17,142,430037,6130,4,3
id17,142,430043,6110,3,3
id17,142,430060,6130,4,3
id17,142,430066,6110,3,3
id17,142,463078,6120,3,3
id17,142,332103,6130,4,3
id17,142,332113,6120,3,3
id17,142,332127,6130,4,3
id17,142,365036,6120,3,3
id17,142,365126,6130,4,3
id17,142,365129,6110,3,3
id17,142,365158,6130,4,3
id17,142,365165,6130,4,3
id17,142,398034,6110,3,3
id17,142,398034,6120,3,3
id17,142,398037,6130,4,3
id17,142,398115,6120,3,3
id17,142,431033,6110,3,3
id17,142,431043,6110,3,3
id17,142,431045,6110,3,3
id17,142,431047,6130,4,3
id17,142,431050,6120,3,3
id17,142,431064,6110,3,3
id17,142,431067,6110,3,3
id17,142,464076,6110,3,3
id17,142,333093,6120,3,3
id17,142,333099,6130,4,3
id17,142,333101,6120,3,3
id17,142,333103,6120,3,3
id17,142,333107,6110,3,3
id17,142,333108,6130,4,3
id17,142,333116,6130,4,3
id17,142,366034,6130,4,3
id17,142,366034,6110,3,3
id17,142,366036,6120,3,3
id17,142,366038,6110,3,3
id17,142,366122,6120,3,3
id17,142,366127,6130,4,3
id17,142,366147,6110,3,3
id17,142,366153,6110,3,3
id17,142,366164,6120,3,3
id17,142,366168,6120,3,3
id17,142,399029,6110,3,3
id17,142,399043,6130,4,3
id17,142,399045,6110,3,3
id17,142,399055,6110,3,3
id17,142,399055,6120,3,3
id17,142,399056,6130,4,3
id17,142,399114,6110,3,3
id17,142,432064,6120,3,3
id17,142,465073,6110,3,3
id17,142,465077,6130,4,3
id17,142,465081,6130,4,3
id17,142,465086,6130,4,3
id17,142,334094,6110,3,3
id17,142,334096,6120,3,3
id17,142,334110,6110,3,3
id17,142,334113,6110,3,3
id17,142,367018,6120,3,3
id17,142,367022,6120,3,3
id17,142,367039,6130,4,3
id17,142,367117,6120,3,3
id17,142,367126,6120,3,3
id17,142,367130,6130,4,3
id17,142,367134,6130,4,3
id17,142,367136,6130,4,3
id17,142,367154,6110,3,3
id17,142,367163,6120,3,3
id17,142,400035,6120,3,3
id17,142,400041,6120,3,3
id17,142,400045,6110,3,3
id17,142,400100,6110,3,3
id17,142,400115,6120,3,3
id17,142,400117,6120,3,3
id17,142,433059,6130,4,3
id17,142,433063,6110,3,3
id17,142,433063,6120,3,3
id17,142,433077,6130,4,3
id17,142,466075,6130,4,3
id17,142,335106,6120,3,3
id17,142,335110,6130,4,3
id17,142,368023,6120,3,3
id17,142,368025,6130,4,3
id17,142,368031,6130,4,3
id17,142,368035,6130,4,3
id17,142,368039,6120,3,3
id17,142,368043,6130,4,3
id17,142,368105,6130,4,3
id17,142,368119,6120,3,3
id17,142,368125,6130,4,3
id17,142,368135,6130,4,3
id17,142,368145,6130,4,3
id17,142,368152,6130,4,3
id17,142,368152,6110,3,3
id17,142,368159,6110,3,3
id17,142,401030,6110,3,3
id17,142,401049,6130,4,3
id17,142,434036,6130,4,3
id17,142,434040,6120,3,3
id17,142,434084,6130,4,3
id17,142,336096,6130,4,3
id17,142,336096,6110,3,3
id17,142,336103,6130,4,3
id17,142,336104,6110,3,3
id17,142,336104,6120,3,3
id17,142,369028,6110,3,3
id17,142,369041,6130,4,3
id17,142,369045,6130,4,3
id17,142,369047,6130,4,3
id17,142,369119,6130,4,3
id17,142,369122,6120,3,3
id17,142,369144,6130,4,3
id17,142,369153,6130,4,3
id17,142,369155,6110,3,3
id17,142,369163,6120,3,3
id17,142,369169,6110,3,3
id17,142,402026,6120,3,3
id17,142,402034,6120,3,3
id17,142,402042,6110,3,3
id17,142,402057,6120,3,3
id17,142,402096,6110,3,3
id17,142,435074,6130,4,3
id17,142,435083,6110,3,3
id17,142,337086,6120,3,3
id17,142,337095,6120,3,3
id17,142,337101,6130,4,3
id17,142,337101,6110,3,3
id17,142,337103,6120,3,3
id17,142,337105,6120,3,3
id17,142,337109,6130,4,3
id17,142,370020,6120,3,3
id17,142,370026,6110,3,3
id17,142,370032,6120,3,3
id17,142,370038,6120,3,3
id17,142,370041,6120,3,3
id17,142,370047,6120,3,3
id17,142,370103,6130,4,3
id17,142,370111,6110,3,3
id17,142,370115,6130,4,3
id17,142,370121,6130,4,3
id17,142,370128,6130,4,3
id17,142,370144,6110,3,3
id17,142,370149,6110,3,3
id17,142,370157,6130,4,3
id17,142,370161,6120,3,3
id17,142,370163,6120,3,3
id17,142,370166,6130,4,3
id17,142,403033,6130,4,3
id17,142,403045,6130,4,3
id17,142,403045,6110,3,3
id17,142,403053,6120,3,3
id17,142,436059,6120,3,3
id17,142,436063,6130,4,3
id17,142,436066,6120,3,3
id17,142,436082,6110,3,3
id17,142,436082,6120,3,3
id17,142,469083,6130,4,3
id17,142,469083,6110,3,3
id17,142,338087,6130,4,3
id17,142,338087,6110,3,3
id17,142,338091,6120,3,3
id17,142,338098,6120,3,3
id17,142,338103,6110,3,3
id17,142,371019,6110,3,3
id17,142,371022,6130,4,3
id17,142,371026,6130,4,3
id17,142,371030,6110,3,3
id17,142,371033,6120,3,3
id17,142,371040,6130,4,3
id17,142,371042,6110,3,3
id17,142,371057,6130,4,3
id17,142,371088,6120,3,3
id17,142,371100,6110,3,3
id17,142,371106,6120,3,3
id17,142,371110,6120,3,3
id17,142,371112,6110,3,3
id17,142,371114,6130,4,3
id17,142,371118,6130,4,3
id17,142,371133,6130,4,3
