sim_id,bkr,cell,rot,expected perms,actual perms
id22,134,404156,7130,4,3
id22,134,445135,7120,3,2
id22,134,414171,7120,3,2
id22,134,396177,7130,4,3
id22,134,417182,7120,3,2
id22,134,396179,7110,3,2
id22,134,399197,7130,4,3
id22,134,429116,7130,4,3
id22,134,429122,7120,3,2
id22,134,429131,7120,3,2
id22,134,421121,7120,3,2
id22,134,421157,7110,3,2
id22,134,421163,7130,4,3
id22,134,413171,7130,4,3
id22,134,413171,7110,3,2
id22,134,413175,7120,3,2
id22,134,413176,7110,3,2
id22,134,454142,7130,4,3
id22,134,454178,7130,4,3
id22,134,446103,7120,3,2
id22,134,405191,7130,4,3
id22,134,446181,7110,3,2
id22,134,438126,7120,3,2
id22,134,438128,7130,4,3
id22,134,438128,7110,3,2
id22,134,438132,7130,4,3
id22,134,438132,7120,3,2
id22,134,438136,7130,4,3
id22,134,397194,7130,4,3
id22,134,397194,7120,3,2
id22,134,438161,7120,3,2
id22,134,447143,7130,4,3
id22,134,389179,7130,4,3
id22,134,389181,7130,4,3
id22,134,430166,7120,3,2
id22,134,432145,7110,3,2
id22,134,430197,7110,3,2
id22,134,430197,7120,3,2
id22,134,432149,7120,3,2
id22,134,432151,7110,3,2
id22,134,422102,7130,4,3
id22,134,422102,7120,3,2
id22,134,422127,7120,3,2
id22,134,422196,7120,3,2
id22,134,414141,7120,3,2
id22,134,414154,7110,3,2
id22,134,414167,7130,4,3
id22,134,455158,7110,3,2
id22,134,406146,7120,3,2
id22,134,406150,7130,4,3
id22,134,406150,7110,3,2
id22,134,447131,7120,3,2
id22,134,406179,7120,3,2
id22,134,428157,7110,3,2
id22,134,398127,7120,3,2
id22,134,398128,7110,3,2
id22,134,398143,7120,3,2
id22,134,398145,7130,4,3
id22,134,439172,7130,4,3
id22,134,439172,7110,3,2
id22,134,439172,7120,3,2
id22,134,431129,7120,3,2
id22,134,431133,7120,3,2
id22,134,390199,7130,4,3
id22,134,423110,7120,3,2
id22,134,464121,7130,4,3
id22,134,423165,7130,4,3
id22,134,415111,7130,4,3
id22,134,415139,7130,4,3
id22,134,415139,7110,3,2
id22,134,409166,7110,3,2
id22,134,407117,7120,3,2
id22,134,407136,7130,4,3
id22,134,407140,7130,4,3
id22,134,407145,7130,4,3
id22,134,407184,7120,3,2
id22,134,435141,7120,3,2
id22,134,448168,7110,3,2
id22,134,448168,7120,3,2
id22,134,448179,7130,4,3
id22,134,399126,7130,4,3
id22,134,399191,7120,3,2
id22,134,399194,7120,3,2
id22,134,440170,7110,3,2
id22,134,432129,7110,3,2
id22,134,391196,7120,3,2
id22,134,391204,7110,3,2
id22,134,391204,7120,3,2
id22,134,391208,7120,3,2
id22,134,424109,7120,3,2
id22,134,424146,7110,3,2
id22,134,383188,7120,3,2
id22,134,390187,7110,3,2
id22,134,446169,7110,3,2
id22,134,416140,7130,4,3
id22,134,416147,7110,3,2
id22,134,416152,7130,4,3
id22,134,416152,7110,3,2
id22,134,416163,7120,3,2
id22,134,416167,7110,3,2
id22,134,457143,7130,4,3
id22,134,457143,7110,3,2
id22,134,457143,7120,3,2
id22,134,457146,7130,4,3
id22,134,457146,7120,3,2
id22,134,457125,7130,4,3
id22,134,408148,7130,4,3
id22,134,442132,7120,3,2
id22,134,401193,7110,3,2
id22,134,400130,7130,4,3
id22,134,400138,7110,3,2
id22,134,441159,7110,3,2
id22,134,400203,7130,4,3
id22,134,400205,7120,3,2
id22,134,400212,7110,3,2
id22,134,386200,7130,4,3
id22,134,386200,7110,3,2
id22,134,386201,7130,4,3
id22,134,433114,7130,4,3
id22,134,392182,7120,3,2
id22,134,392186,7110,3,2
id22,134,392211,7130,4,3
id22,134,427147,7120,3,2
id22,134,384189,7110,3,2
id22,134,384189,7120,3,2
id22,134,423121,7130,4,3
id22,134,466161,7130,4,3
id22,134,458142,7130,4,3
id22,134,458142,7110,3,2
id22,134,458142,7120,3,2
id22,134,458145,7130,4,3
id22,134,408141,7130,4,3
id22,134,464125,7130,4,3
id22,134,409162,7130,4,3
id22,134,409162,7110,3,2
id22,134,450133,7130,4,3
id22,134,450183,7110,3,2
id22,134,401130,7130,4,3
id22,134,401130,7110,3,2
id22,134,401130,7120,3,2
id22,134,401175,7110,3,2
id22,134,401194,7130,4,3
id22,134,401194,7120,3,2
id22,134,401195,7110,3,2
id22,134,442174,7120,3,2
id22,134,434098,7110,3,2
id22,134,434102,7130,4,3
id22,134,429138,7130,4,3
id22,134,393183,7130,4,3
id22,134,434150,7130,4,3
id22,134,393191,7120,3,2
id22,134,434152,7130,4,3
id22,134,434164,7120,3,2
id22,141,467027,8120,4,3
id22,141,467033,8120,4,3
id22,141,467050,8110,3,2
id22,141,467052,8110,3,2
id22,141,467058,8110,3,2
id22,141,459018,8130,3,2
id22,141,459026,8130,3,2
id22,141,459052,8120,4,3
id22,141,459059,8110,3,2
id22,141,459059,8130,3,2
id22,141,459059,8120,4,3
id22,141,451017,8130,3,2
id22,141,451017,8120,4,3
id22,141,451033,8120,4,3
id22,141,451037,8110,3,2
id22,141,492066,8130,3,2
id22,141,492066,8120,4,3
id22,141,443022,8120,4,3
id22,141,443034,8130,3,2
id22,141,443038,8110,3,2
id22,141,443038,8130,3,2
id22,141,443055,8120,4,3
id22,141,443058,8130,3,2
id22,141,484057,8130,3,2
id22,141,484061,8130,3,2
id22,141,484061,8120,4,3
id22,141,484068,8130,3,2
id22,141,484068,8120,4,3
id22,141,484076,8130,3,2
id22,141,435051,8130,3,2
id22,141,435051,8120,4,3
id22,141,476044,8130,3,2
id22,141,476060,8130,3,2
id22,141,476065,8120,4,3
id22,141,427026,8130,3,2
id22,141,468046,8130,3,2
id22,141,468054,8120,4,3
id22,141,468062,8120,4,3
id22,141,460019,8120,4,3
id22,141,460032,8130,3,2
id22,141,460050,8120,4,3
id22,141,460052,8120,4,3
id22,141,474011,8110,3,2
id22,141,452014,8120,4,3
id22,141,452018,8120,4,3
id22,141,452022,8110,3,2
id22,141,452051,8110,3,2
id22,141,452052,8130,3,2
id22,141,452057,8120,4,3
id22,141,452059,8110,3,2
id22,141,444011,8120,4,3
id22,141,444013,8130,3,2
id22,141,444018,8120,4,3
id22,141,444022,8110,3,2
id22,141,444031,8110,3,2
id22,141,444031,8120,4,3
id22,141,485056,8130,3,2
id22,141,485069,8110,3,2
id22,141,436019,8120,4,3
id22,141,436031,8110,3,2
id22,141,436033,8110,3,2
id22,141,436041,8130,3,2
id22,141,436053,8110,3,2
id22,141,436053,8120,4,3
id22,141,477040,8120,4,3
id22,141,477049,8120,4,3
id22,141,477053,8110,3,2
id22,141,477053,8130,3,2
id22,141,477061,8110,3,2
id22,141,469021,8110,3,2
id22,141,469050,8120,4,3
id22,141,469066,8130,3,2
id22,141,461015,8110,3,2
id22,141,461015,8130,3,2
id22,141,461015,8120,4,3
id22,141,461023,8130,3,2
id22,141,461037,8120,4,3
id22,141,453018,8120,4,3
id22,141,453037,8120,4,3
id22,141,453064,8110,3,2
id22,141,453064,8120,4,3
id22,141,445022,8120,4,3
id22,141,445035,8130,3,2
id22,141,445042,8120,4,3
id22,141,445046,8110,3,2
id22,141,445046,8130,3,2
id22,141,445051,8130,3,2
id22,141,445059,8110,3,2
id22,141,445059,8130,3,2
id22,141,445063,8110,3,2
id22,141,486067,8110,3,2
id22,141,486071,8110,3,2
id22,141,437017,8120,4,3
id22,141,437021,8110,3,2
id22,141,437023,8110,3,2
id22,141,437040,8110,3,2
id22,141,478039,8120,4,3
id22,141,478059,8120,4,3
id22,141,478066,8120,4,3
id22,141,470018,8120,4,3
id22,141,470053,8110,3,2
id22,141,470057,8110,3,2
id22,141,470061,8130,3,2
id22,141,462023,8110,3,2
id22,141,462037,8130,3,2
id22,141,454015,8120,4,3
id22,141,454026,8130,3,2
id22,141,454026,8120,4,3
id22,141,454038,8120,4,3
id22,141,446023,8110,3,2
id22,141,446026,8110,3,2
id22,141,446028,8120,4,3
id22,141,487066,8110,3,2
id22,141,487077,8130,3,2
id22,141,438015,8120,4,3
id22,141,438019,8130,3,2
id22,141,438027,8130,3,2
id22,141,438027,8120,4,3
id22,141,438031,8130,3,2
id22,141,438031,8120,4,3
id22,141,438032,8130,3,2
id22,141,438041,8120,4,3
id22,141,438058,8120,4,3
id22,141,479046,8110,3,2
id22,141,479049,8130,3,2
id22,141,479051,8130,3,2
id22,141,479057,8110,3,2
id22,141,479057,8130,3,2
id22,141,479057,8120,4,3
id22,141,479065,8120,4,3
id22,141,479073,8110,3,2
id22,141,479073,8120,4,2
id22,141,430027,8110,3,2
id22,141,430029,8130,3,2
id22,141,471030,8130,3,2
id22,141,471051,8130,3,2
id22,141,471051,8120,4,3
id22,141,471055,8110,3,2
id22,141,471055,8120,4,2
id22,141,463017,8120,4,2
id22,141,463029,8120,4,3
id22,141,463035,8120,4,3
id22,141,463039,8130,3,2
id22,141,463048,8130,3,2
id22,141,463050,8110,3,2
id22,141,463066,8130,3,2
id22,141,463066,8120,4,3
id22,141,455023,8120,4,3
id22,141,455038,8120,4,3
id22,141,455046,8120,4,3
id22,141,455061,8110,3,2
id22,141,455061,8130,3,2
id22,141,447018,8110,3,2
id22,141,447026,8130,3,2
id22,141,447026,8120,4,3
id22,141,447030,8110,3,2
id22,141,447039,8120,4,3
id22,141,447040,8130,3,2
id22,141,447049,8130,3,2
id22,141,447051,8110,3,2
id22,141,447051,8130,3,2
id22,141,488071,8120,4,3
id22,141,488079,8130,3,2
id22,141,488079,8120,4,3
id22,141,439013,8120,4,3
id22,141,439029,8120,4,3
id22,141,439036,8120,4,3
id22,141,439044,8120,4,3
id22,141,480053,8120,4,3
id22,141,480061,8120,4,3
id22,141,480069,8110,3,2
id22,141,431025,8130,3,2
id22,141,472045,8130,3,2
id22,141,472045,8120,4,3
id22,141,472049,8110,3,2
id22,141,472066,8130,3,2
id22,141,464018,8130,3,2
id22,141,464034,8110,3,2
id22,141,464057,8120,4,3
id22,141,456026,8120,4,3
id22,141,456045,8110,3,2
id22,141,497073,8120,4,3
id22,141,448022,8120,4,3
id22,141,448032,8120,4,3
id22,141,489064,8120,4,3
id22,141,489083,8110,3,2
id22,141,489084,8130,3,2
id22,141,440012,8110,3,2
id22,141,440012,8120,4,2
id22,141,440016,8110,3,2
id22,141,440039,8130,3,2
id22,141,440039,8120,4,3
id22,141,440054,8130,3,2
id22,141,481051,8130,3,2
id22,141,481051,8120,4,3
id22,141,481057,8120,4,3
id22,141,481059,8130,3,2
id22,141,481068,8120,4,3
id22,141,432028,8110,3,2
id22,141,432049,8120,4,3
id22,141,473039,8110,3,2
id22,141,473043,8120,4,3
id22,141,473056,8110,3,2
id22,141,465015,8130,3,2
id22,141,465015,8120,4,3
id22,141,465046,8110,3,2
id22,141,465046,8130,3,2
id22,141,457022,8130,3,2
id22,141,457024,8120,4,3
id22,141,457026,8110,3,2
id22,141,457055,8110,3,2
id22,141,457059,8130,3,2
id22,141,457059,8120,4,3
id22,141,449013,8110,3,2
id22,141,449013,8130,3,2
id22,141,449018,8130,3,2
id22,141,449025,8120,4,3
id22,141,449060,8110,3,2
id22,141,449060,8120,4,3
id22,141,441017,8120,4,3
id22,141,441029,8120,4,3
id22,141,441033,8130,3,2
id22,141,441033,8120,4,3
id22,141,441046,8110,3,2
id22,141,441054,8130,3,2
id22,141,441054,8120,4,3
id22,141,482053,8130,3,2
id22,141,482061,8110,3,2
id22,141,482061,8130,3,2
id22,141,482069,8110,3,2
id22,141,433032,8110,3,2
id22,141,433044,8110,3,2
id22,141,433044,8130,3,2
id22,141,474066,8110,3,2
id22,141,474066,8120,4,3
id22,141,466017,8120,4,3
id22,141,466019,8120,4,3
id22,141,466025,8130,3,2
id22,141,466029,8120,4,3
id22,141,466054,8130,3,2
id22,141,458026,8120,4,3
id22,141,458030,8110,3,2
id22,141,458049,8110,3,2
id22,141,458053,8130,3,2
id22,141,450011,8110,3,2
id22,141,450011,8130,3,2
id22,141,450011,8120,4,3
id22,141,450020,8120,4,3
id22,141,450024,8120,4,3
id22,141,450030,8120,4,3
id22,141,491069,8120,4,3
id22,141,491080,8130,3,2
id22,141,491080,8120,4,3
id22,141,491088,8110,3,2
id22,141,491088,8130,3,2
id22,141,442011,8110,3,2
id22,141,442019,8120,4,3
id22,141,442039,8110,3,2
id22,141,442039,8120,4,3
id22,141,442042,8120,4,3
id22,141,483059,8110,3,2
id22,141,483063,8120,4,3
id22,141,483073,8120,4,3
id22,141,434026,8130,3,2
id22,141,434044,8110,3,2
id22,141,434044,8130,3,2
id22,141,434048,8120,4,3
id22,141,434049,8110,3,2
id22,141,434054,8120,4,3
id22,141,434056,8120,4,3
id22,141,475048,8130,3,2
id22,141,475056,8110,3,2
id22,141,475056,8130,3,2
id22,141,475056,8120,4,3
id22,141,475060,8130,3,2
id22,142,426018,6130,4,3
id22,142,426026,6120,3,2
id22,142,426039,6130,4,2
id22,142,426072,6130,4,3
id22,142,426072,6120,3,2
id22,142,459069,6120,3,2
id22,142,328102,6120,3,2
id22,142,328114,6130,4,3
id22,142,328118,6110,3,2
id22,142,328122,6130,4,3
id22,142,361034,6110,3,2
id22,142,361120,6110,3,2
id22,142,361132,6130,4,3
id22,142,361132,6110,3,2
id22,142,361132,6120,3,2
id22,142,361151,6130,4,3
id22,142,361152,6110,3,2
id22,142,361156,6130,4,3
id22,142,361156,6120,3,2
id22,142,361158,6130,4,3
id22,142,361158,6110,3,2
id22,142,361158,6120,3,2
id22,142,361163,6130,4,3
id22,142,361169,6130,4,3
id22,142,361170,6120,3,2
id22,142,394037,6130,4,3
id22,142,394037,6110,3,2
id22,142,394037,6120,3,2
id22,142,394045,6130,4,3
id22,142,394099,6130,4,3
id22,142,394099,6110,3,2
id22,142,427038,6130,4,3
id22,142,427045,6130,4,3
id22,142,427049,6120,3,2
id22,142,329093,6120,3,2
id22,142,329098,6120,3,2
id22,142,329102,6130,4,3
id22,142,362021,6130,4,3
id22,142,362038,6130,4,3
id22,142,362146,6110,3,2
id22,142,362160,6130,4,3
id22,142,362162,6120,3,2
id22,142,362170,6130,4,3
id22,142,362170,6110,3,2
id22,142,395036,6110,3,2
id22,142,395051,6130,4,3
id22,142,395059,6110,3,2
id22,142,395065,6130,4,3
id22,142,395117,6130,4,3
id22,142,428034,6110,3,2
id22,142,428034,6120,3,2
id22,142,428046,6120,3,2
id22,142,428051,6130,4,3
id22,142,428055,6130,4,3
id22,142,428055,6120,3,2
id22,142,461081,6120,3,2
id22,142,330095,6130,4,3
id22,142,330101,6110,3,2
id22,142,330105,6130,4,3
id22,142,330128,6130,4,3
id22,142,330128,6110,3,2
id22,142,330128,6120,3,2
id22,142,363033,6130,4,3
id22,142,363047,6130,4,3
id22,142,363124,6120,3,2
id22,142,363143,6120,3,2
id22,142,363147,6120,3,2
id22,142,363151,6120,3,2
id22,142,363159,6110,3,2
id22,142,396026,6110,3,2
id22,142,396026,6120,3,2
id22,142,396049,6130,4,3
id22,142,396072,6130,4,3
id22,142,429050,6130,4,3
id22,142,462073,6130,4,3
id22,142,462077,6110,3,2
id22,142,331099,6120,3,2
id22,142,331101,6130,4,3
id22,142,331114,6130,4,3
id22,142,331114,6110,3,2
id22,142,331114,6120,3,2
id22,142,331122,6110,3,2
id22,142,331128,6110,3,2
id22,142,364016,6110,3,2
id22,142,364022,6130,4,3
id22,142,364024,6110,3,2
id22,142,364041,6130,4,3
id22,142,364119,6110,3,2
id22,142,364119,6120,3,2
id22,142,364123,6120,3,2
id22,142,364135,6110,3,2
id22,142,364135,6120,3,2
id22,142,364141,6110,3,2
id22,142,364143,6120,3,2
id22,142,364156,6120,3,2
id22,142,397032,6130,4,3
id22,142,397036,6130,4,3
id22,142,397036,6110,3,2
id22,142,397040,6120,3,2
id22,142,430035,6130,4,3
id22,142,430047,6120,3,2
id22,142,430054,6130,4,3
id22,142,430058,6110,3,2
id22,142,463078,6130,4,3
id22,142,332094,6120,3,2
id22,142,332113,6130,4,3
id22,142,332113,6110,3,2
id22,142,365016,6130,4,3
id22,142,365020,6120,3,2
id22,142,365024,6130,4,3
id22,142,365028,6110,3,2
id22,142,365117,6130,4,3
id22,142,365133,6130,4,3
id22,142,365133,6110,3,2
id22,142,365133,6120,3,2
id22,142,365147,6130,4,3
id22,142,365147,6110,3,2
id22,142,365147,6120,3,2
id22,142,365166,6130,4,3
id22,142,431054,6120,3,2
id22,142,431062,6130,4,3
id22,142,431064,6120,3,2
id22,142,431066,6110,3,2
id22,142,464080,6130,4,2
id22,142,333103,6130,4,3
id22,142,333103,6110,3,2
id22,142,333107,6130,4,3
id22,142,333107,6110,3,2
id22,142,333107,6120,3,2
id22,142,333130,6130,4,3
id22,142,366022,6130,4,3
id22,142,366026,6130,4,3
id22,142,366026,6110,3,2
id22,142,366041,6110,3,2
id22,142,366119,6110,3,2
id22,142,366123,6110,3,2
id22,142,366135,6130,4,3
id22,142,366139,6110,3,2
id22,142,366155,6110,3,2
id22,142,366162,6120,3,2
id22,142,366166,6130,4,3
id22,142,399047,6110,3,2
id22,142,399055,6130,4,2
id22,142,432034,6120,3,2
id22,142,432036,6120,3,2
id22,142,432057,6120,3,2
id22,142,432061,6130,4,3
id22,142,432061,6110,3,2
id22,142,432064,6130,4,3
id22,142,432064,6120,3,2
id22,142,465077,6130,4,3
id22,142,334098,6130,4,3
id22,142,334098,6110,3,2
id22,142,334102,6120,3,2
id22,142,334106,6110,3,2
id22,142,367117,6110,3,2
id22,142,367130,6130,4,3
id22,142,367147,6110,3,2
id22,142,367147,6120,3,2
id22,142,367154,6130,4,3
id22,142,367154,6110,3,2
id22,142,367154,6120,3,2
id22,142,367163,6120,3,2
id22,142,367170,6130,4,3
id22,142,400026,6130,4,3
id22,142,400030,6130,4,3
id22,142,400043,6110,3,2
id22,142,400117,6120,3,2
id22,142,466081,6130,4,3
id22,142,335092,6110,3,2
id22,142,335106,6130,4,3
id22,142,335106,6110,3,2
id22,142,335106,6120,3,2
id22,142,368025,6130,4,2
id22,142,368029,6130,4,3
id22,142,368029,6120,3,2
id22,142,368113,6130,4,3
id22,142,368121,6130,4,3
id22,142,368131,6110,3,2
id22,142,368167,6120,3,2
id22,142,401030,6130,4,3
id22,142,401030,6110,3,2
id22,142,401038,6110,3,2
id22,142,401045,6130,4,3
id22,142,401045,6120,3,2
id22,142,401049,6120,3,2
id22,142,434075,6110,3,2
id22,142,434084,6110,3,2
id22,142,336103,6130,4,3
id22,142,336104,6130,4,3
id22,142,336104,6110,3,2
id22,142,336108,6130,4,3
id22,142,336108,6110,3,2
id22,142,336108,6120,3,2
id22,142,336112,6110,3,2
id22,142,336116,6130,4,3
id22,142,369022,6110,3,2
id22,142,369045,6130,4,3
id22,142,369146,6130,4,3
id22,142,369157,6130,4,3
id22,142,369163,6130,4,3
id22,142,369170,6110,3,2
id22,142,402030,6130,4,3
id22,142,402030,6110,3,2
id22,142,435060,6130,4,3
id22,142,435070,6130,4,3
id22,142,435074,6110,3,2
id22,142,468085,6130,4,3
id22,142,337097,6120,3,2
id22,142,337117,6130,4,3
id22,142,370020,6110,3,2
id22,142,370020,6120,3,2
id22,142,370038,6120,3,2
id22,142,370047,6130,4,3
id22,142,370106,6110,3,2
id22,142,370112,6120,3,2
id22,142,370128,6120,3,2
id22,142,370153,6110,3,2
id22,142,370157,6120,3,2
id22,142,370167,6130,4,3
id22,142,436058,6110,3,2
id22,142,436070,6130,4,3
id22,142,469075,6120,3,2
id22,142,338095,6120,3,2
id22,142,338099,6120,3,2
id22,142,338111,6110,3,2
id22,142,371018,6110,3,2
id22,142,371022,6130,4,3
id22,142,371026,6130,4,3
id22,142,371032,6120,3,2
id22,142,371053,6120,3,2
id22,142,371057,6120,3,2
id22,142,371100,6130,4,3
id22,142,371106,6120,3,2
id22,142,371110,6130,4,3
id22,142,371114,6120,3,2
id22,142,371123,6110,3,2
id22,142,371145,6110,3,2
id22,142,371149,6130,4,3
id22,142,371149,6110,3,2
id22,142,371149,6120,3,2
id22,142,371153,6110,3,2
id22,142,371180,6130,4,3
id22,142,371180,6110,3,2
id22,142,404025,6130,4,3
id22,142,404027,6130,4,3
id22,142,404035,6120,3,2
id22,142,404043,6110,3,2
id22,142,404050,6110,3,2
id22,142,404058,6130,4,3
id22,142,437079,6130,4,3
id22,142,437087,6130,4,3
id22,142,470077,6110,3,2
id22,142,470082,6130,4,3
id22,142,339104,6110,3,2
id22,142,372030,6120,3,2
id22,142,372051,6110,3,2
id22,142,372053,6110,3,2
id22,142,372055,6120,3,2
id22,142,372109,6110,3,2
id22,142,372125,6130,4,3
id22,142,372134,6130,4,3
id22,142,372134,6110,3,2
id22,142,372138,6130,4,3
id22,142,372154,6120,3,2
id22,142,372162,6120,3,2
id22,142,405029,6110,3,2
id22,142,438038,6110,3,2
id22,142,340091,6130,4,3
id22,142,340099,6120,3,2
id22,142,340107,6110,3,2
id22,142,340111,6130,4,3
id22,142,373027,6120,3,2
id22,142,373049,6110,3,2
id22,142,373049,6120,3,2
id22,142,373098,6130,4,3
id22,142,373098,6120,3,2
id22,142,373102,6130,4,3
id22,142,373102,6110,3,2
id22,142,373102,6120,3,2
id22,142,373107,6130,4,3
id22,142,373123,6120,3,2
id22,142,373180,6130,4,3
id22,142,373180,6110,3,2
id22,142,373180,6120,3,2
id22,142,406027,6120,3,2
id22,142,406031,6130,4,3
id22,142,406043,6110,3,2
id22,142,406046,6120,3,2
id22,142,439071,6130,4,3
id22,142,439079,6130,4,2
id22,142,472078,6120,3,2
id22,142,472082,6110,3,2
id22,142,472086,6120,3,2
id22,142,472093,6130,4,3
id22,142,472099,6120,3,2
id22,142,472103,6110,3,2
id22,142,341105,6130,4,3
id22,142,374029,6120,3,2
id22,142,374043,6120,3,2
id22,142,374089,6130,4,3
id22,142,374116,6130,4,3
id22,142,374116,6110,3,2
id22,142,374120,6120,3,2
id22,142,374150,6120,3,2
id22,142,374160,6130,4,3
id22,142,374168,6130,4,3
id22,142,374168,6110,3,2
id22,142,374168,6120,3,2
id22,142,407029,6130,4,3
id22,142,407034,6130,4,3
id22,142,407034,6110,3,2
id22,142,407046,6120,3,2
id22,142,440074,6110,3,2
id22,142,440082,6120,3,2
id22,142,473075,6110,3,2
id22,142,473079,6130,4,3
id22,142,473079,6110,3,2
id22,142,473092,6110,3,2
id22,142,342099,6110,3,2
id22,142,342111,6130,4,3
id22,142,375019,6110,3,2
id22,142,375019,6120,3,2
id22,142,375037,6110,3,2
id22,142,375045,6120,3,2
id22,142,375052,6120,3,2
id22,142,375054,6110,3,2
id22,142,375099,6130,4,3
id22,142,375111,6120,3,2
id22,142,375123,6130,4,3
id22,142,375130,6130,4,3
id22,142,375138,6120,3,2
id22,142,375142,6130,4,3
id22,142,375161,6130,4,3
id22,142,375163,6130,4,3
id22,142,375181,6110,3,2
id22,142,375181,6120,3,2
id22,142,408057,6130,4,3
id22,142,408057,6110,3,2
id22,142,441083,6110,3,2
id22,142,474078,6110,3,2
id22,142,474081,6110,3,2
id22,142,474083,6130,4,3
id22,142,474093,6110,3,2
id22,142,474093,6120,3,2
id22,142,474099,6130,4,3
id22,142,343088,6130,4,3
id22,142,343101,6130,4,3
id22,142,343109,6120,3,2
id22,142,376036,6130,4,3
id22,142,376036,6110,3,2
id22,142,376051,6130,4,3
id22,142,376105,6120,3,2
id22,142,376112,6120,3,2
id22,142,376115,6130,4,3
id22,142,376115,6120,3,2
id22,142,376142,6130,4,3
id22,142,376146,6110,3,2
id22,142,409039,6130,4,3
id22,142,442085,6120,3,2
id22,142,475084,6120,3,2
id22,142,475098,6120,3,2
id22,142,475104,6120,3,2
id22,142,344089,6130,4,3
id22,142,344089,6120,3,2
id22,142,344106,6120,3,2
id22,142,377047,6120,3,2
id22,142,377142,6130,4,3
id22,142,377142,6120,3,2
id22,142,377150,6120,3,2
id22,142,377151,6110,3,2
id22,142,377157,6120,3,2
id22,142,377176,6130,4,3
id22,142,377178,6110,3,2
id22,142,377178,6120,3,2
id22,142,410027,6120,3,2
id22,142,410037,6110,3,2
id22,142,410037,6120,3,2
id22,142,443067,6130,4,3
id22,142,476073,6130,4,3
id22,142,476075,6120,3,2
id22,142,345088,6130,4,3
id22,142,345098,6120,3,2
id22,142,345102,6130,4,3
id22,142,345111,6110,3,2
id22,142,378111,6120,3,2
id22,142,378118,6120,3,2
id22,142,378131,6120,3,2
id22,142,378156,6110,3,2
