soil_id,meteo_id,rot_id,profile_0_SOC,thickness_0,Nlayers_0,profile_1_SOC,thickness_1,Nlayers_1,profile_2_SOC,thickness_2,Nlayers_2,profile_3_SOC,thickness_3,Nlayers_3,profile_4_SOC,thickness_4,Nlayers_4
11,"(78, 377)",3120,1.14,0.3,3,0.828,0.2,2,0.162,1.5,15
53,"(77, 372)",6110,4.62,0.3,3,3.0900000000000003,0.2,2,0.672,0.30000000000000004,3,0.03,1.3,13
27,"(77, 373)",2110,1.188,0.3,3,0.11399999999999999,0.7,7,0.11399999999999999,1.0,10
7,"(78, 376)",4110,1.56,0.1,1,0.10200000000000001,1.9,19
8,"(76, 373)",8110,1.11,0.3,3,0.276,0.8,8
7,"(78, 377)",1120,1.56,0.3,3,0.186,0.8999999999999999,9,0.10200000000000001,0.8,8
15,"(76, 374)",5130,1.044,0.3,3,0.11399999999999999,0.6000000000000001,6,0.11399999999999999,0.4,4,0.054,0.7,7
5,"(78, 376)",3110,1.38,0.3,3,0.6,0.2,2,0.03,0.09999999999999998,1
7,"(77, 373)",6110,1.56,0.3,3,0.39,0.39999999999999997,4,0.10200000000000001,1.3,13
7,"(78, 375)",3110,1.56,0.3,3,0.798,0.2,2,0.10200000000000001,1.6,16
92,"(78, 374)",2130,1.3499999999999999,0.3,3,0.192,1.3,13,0.162,0.3999999999999999,4
5,"(75, 376)",7120,1.38,0.3,3,0.6,0.2,2,0.186,0.4,4,0.03,1.1,11
28,"(76, 373)",6110,1.296,0.3,3,0.276,1.0,10,0.276,0.7,7
27,"(75, 372)",9110,1.188,0.3,3,0.11399999999999999,0.8999999999999999,9,0.11399999999999999,0.9000000000000001,9
11,"(78, 374)",2130,1.14,0.3,3,0.3,0.5,5,0.162,1.2,12,0.162,0.20000000000000018,2
23,"(76, 376)",7120,1.26,0.3,3,0.11399999999999999,1.0,10,0.054,0.7,7
18,"(77, 373)",2130,1.44,0.3,3,0.39,0.3,3,0.186,0.9,9
3,"(77, 376)",6110,1.47,0.2,2,0.186,0.8,8,0.10200000000000001,1.1,11,0.10200000000000001,0.10000000000000009,1
10,"(77, 373)",6130,1.428,0.3,3,0.024,1.2,12,0.024,0.5,5
7,"(78, 377)",3120,1.56,0.3,3,0.186,0.8999999999999999,9,0.10200000000000001,0.8,8
5,"(76, 373)",5110,1.38,0.3,3,0.672,0.3,3,0.186,0.7000000000000001,7,0.03,0.8,8
5,"(76, 373)",5120,1.38,0.3,3,0.672,0.3,3,0.186,0.7000000000000001,7,0.03,0.8,8
24,"(77, 374)",6110,1.26,0.3,3,0.024,0.8,8,0.024,1.0,10
18,"(77, 373)",5130,1.44,0.3,3,0.798,0.2,2,0.10200000000000001,1.3,13,0.10200000000000001,0.30000000000000004,3
18,"(78, 375)",6120,1.44,0.3,3,0.39,0.39999999999999997,4,0.10200000000000001,1.4000000000000001,14
16,"(75, 372)",9120,1.14,0.3,3,0.024,1.0,10
17,"(76, 374)",6120,1.572,0.3,3,0.186,1.0999999999999999,11,0.03,0.6000000000000001,6
9,"(77, 373)",6130,1.3259999999999998,0.3,3,0.6,0.2,2,0.672,0.09999999999999998,1,0.03,1.4,14
15,"(76, 373)",8110,1.044,0.3,3,0.39,0.39999999999999997,4,0.054,1.4000000000000001,14
21,"(75, 371)",8110,1.308,0.3,3,0.186,1.0999999999999999,11,0.03,0.6000000000000001,6
19,"(77, 373)",6130,1.14,0.3,3,0.3,0.5,5,0.162,1.2,12
23,"(75, 374)",6130,1.26,0.3,3,0.11399999999999999,1.0999999999999999,11,0.054,0.7000000000000002,7
6,"(77, 374)",2130,1.428,0.2,2,0.024,1.8,18
106,"(78, 377)",4110,1.236,0.2,2,0.006,0.39999999999999997,4
16,"(79, 377)",1130,1.14,0.3,3,0.024,1.7,17
8,"(75, 372)",8120,1.11,0.3,3,0.78,0.10000000000000003,1,0.276,1.6,16
112,"(77, 375)",6120,1.26,0.3,3,0.186,0.7,7,0.03,1.1,11
20,"(78, 377)",3120,1.212,0.3,3,0.3,0.5,5,0.162,1.0999999999999999,11
15,"(77, 375)",5130,1.044,0.3,3,0.39,0.39999999999999997,4,0.11399999999999999,0.30000000000000004,3,0.054,1.1,11
17,"(76, 372)",8120,1.572,0.3,3,0.186,1.0999999999999999,11
20,"(77, 373)",6130,1.212,0.3,3,0.3,0.39999999999999997,4,0.162,1.1,11,0.162,0.30000000000000004,3
11,"(78, 375)",6130,1.14,0.3,3,0.3,0.3,3,0.192,0.5000000000000001,5,0.162,1.0,10
20,"(77, 374)",2130,1.212,0.3,3,0.3,0.3,3,0.3,0.09999999999999998,1,0.162,1.1,11,0.162,0.4999999999999998,5
7,"(77, 373)",6120,1.56,0.3,3,0.39,0.39999999999999997,4,0.10200000000000001,1.3,13
23,"(77, 377)",5110,1.26,0.3,3,0.11399999999999999,1.0999999999999999,11,0.054,0.6000000000000001,6
20,"(78, 375)",3120,1.212,0.2,2,0.162,1.8,18
16,"(75, 373)",9130,1.14,0.3,3,0.024,1.0,10
8,"(78, 372)",6130,1.11,0.3,3,0.276,0.8,8,0.276,0.7999999999999998,8
17,"(77, 373)",5120,1.572,0.3,3,0.672,0.3,3,0.03,1.1,11,0.03,0.40000000000000013,4
15,"(79, 376)",1120,1.044,0.3,3,0.39,0.3,3,0.11399999999999999,0.7000000000000001,7,0.054,0.7,7
5,"(75, 375)",7120,1.38,0.3,3,0.672,0.3,3,0.03,1.5,15
53,"(77, 372)",6130,4.62,0.3,3,3.0900000000000003,0.2,2,0.672,0.30000000000000004,3,0.03,1.3,13
8,"(75, 373)",8110,1.11,0.3,3,0.276,1.0,10,0.276,0.7,7
23,"(76, 373)",8120,1.26,0.3,3,0.39,0.5,5,0.054,1.3,13
16,"(77, 373)",5120,1.14,0.3,3,0.024,1.3,13,0.024,0.3999999999999999,4
27,"(75, 372)",8120,1.188,0.3,3,0.11399999999999999,0.39999999999999997,4,0.11399999999999999,1.1,11
27,"(75, 373)",9120,1.188,0.3,3,0.11399999999999999,0.3,3,0.11399999999999999,1.4,14
15,"(77, 373)",5120,1.044,0.3,3,0.9839999999999999,0.2,2,0.11399999999999999,0.6000000000000001,6,0.054,1.1,11
21,"(78, 375)",2110,1.308,0.3,3,0.192,1.0,10,0.162,0.7,7
21,"(78, 377)",5120,1.308,0.3,3,0.6,0.2,2,0.03,1.5,15
7,"(75, 373)",8130,1.56,0.3,3,0.186,1.0,10,0.10200000000000001,0.7,7
21,"(77, 376)",5130,1.308,0.3,3,0.6,0.2,2,0.186,0.8,8,0.03,0.8,8
5,"(77, 377)",4120,1.38,0.3,3,0.6,0.10000000000000003,1,0.03,0.19999999999999996,2
5,"(78, 376)",4120,1.38,0.3,3,0.6,0.2,2,0.03,0.09999999999999998,1
19,"(78, 376)",1130,1.14,0.3,3,0.3,0.3,3,0.162,1.4,14
112,"(76, 372)",6110,1.26,0.3,3,0.672,0.3,3,0.186,0.6,6,0.03,0.9000000000000001,9
116,"(78, 376)",3110,1.08,0.3,3,0.9839999999999999,0.2,2,0.11399999999999999,0.4,4,0.054,0.9,9
22,"(77, 372)",6120,1.152,0.2,2,0.186,0.7,7,0.10200000000000001,1.2000000000000002,12
12,"(76, 373)",6130,1.38,0.3,3,0.186,0.7,7,0.10200000000000001,1.0,10
28,"(78, 377)",1120,1.296,0.3,3,0.276,0.8999999999999999,9,0.276,0.9000000000000001,9
20,"(78, 377)",4110,1.212,0.3,3,0.828,0.2,2,0.162,1.5,15
19,"(79, 377)",1130,1.14,0.3,3,0.3,0.3,3,0.162,1.4,14
21,"(77, 374)",6120,1.308,0.3,3,0.6,0.2,2,0.186,0.8,8,0.186,0.30000000000000004,3,0.03,0.6999999999999997,7
129,"(77, 378)",5110,1.38,0.2,2,0.672,0.39999999999999997,4,0.03,1.4,14
7,"(77, 377)",6120,1.56,0.2,2,0.186,1.1,11,0.10200000000000001,0.8,8
6,"(78, 375)",2110,1.428,0.3,3,0.024,0.3,3
20,"(78, 376)",4110,1.212,0.3,3,0.192,1.2,12,0.162,0.5,5
20,"(75, 372)",8110,1.212,0.3,3,0.192,1.2,12,0.162,0.5,5
64,"(76, 374)",5120,0.66,0.3,3,0.33,0.39999999999999997,4,0.21,0.8,8,0.216,0.5,5
7,"(77, 377)",6110,1.56,0.2,2,0.186,1.1,11,0.10200000000000001,0.8,8
22,"(77, 376)",2130,1.152,0.3,3,0.186,0.6000000000000001,6,0.10200000000000001,1.1,11
58,"(77, 373)",2130,1.02,0.3,3,0.21,0.6000000000000001,6,0.216,1.2000000000000002,12
128,"(76, 373)",8120,0.84,0.3,3,0.6,1.2,12,0.6,0.5,5
5,"(78, 376)",4110,1.38,0.3,3,0.6,0.2,2,0.03,0.09999999999999998,1
58,"(78, 376)",2120,1.02,0.3,3,0.33,0.5,5,0.216,0.8999999999999999,9,0.216,0.5000000000000002,5
20,"(78, 377)",3110,1.212,0.3,3,0.3,0.5,5,0.162,1.0999999999999999,11
8,"(76, 375)",7130,1.11,0.3,3,0.45599999999999996,0.39999999999999997,4,0.276,0.6000000000000001,6,0.276,0.5999999999999999,6,0.276,0.3999999999999999,4
11,"(77, 375)",6110,1.14,0.3,3,0.162,1.4,14,0.162,0.40000000000000013,4
43,"(77, 375)",6120,1.47,0.3,3,0.192,0.6000000000000001,6,0.162,1.1,11
65,"(77, 373)",6120,1.794,0.3,3,0.9839999999999999,0.2,2,0.11399999999999999,0.6000000000000001,6,0.054,1.0,10
106,"(78, 375)",2130,1.236,0.3,3,0.006,0.3,3
93,"(78, 377)",3120,9.0,0.3,3,0.9839999999999999,0.2,2,0.11399999999999999,0.8999999999999999,9,0.054,0.6000000000000001,6
28,"(75, 373)",8120,1.296,0.3,3,0.276,1.0999999999999999,11,0.276,0.6000000000000001,6
7,"(77, 376)",2130,1.56,0.2,2,0.10200000000000001,1.6,16,0.10200000000000001,0.40000000000000013,4
20,"(77, 375)",7120,1.212,0.3,3,0.192,1.0,10,0.162,0.8,8
21,"(75, 373)",9120,1.308,0.3,3,0.6,0.2,2,0.186,0.8,8,0.03,0.8,8
16,"(78, 374)",2110,1.14,0.3,3,0.024,1.7,17
3,"(78, 376)",6130,1.47,0.3,3,0.186,0.6000000000000001,6,0.10200000000000001,1.1,11
8,"(76, 372)",8110,1.11,0.3,3,0.45599999999999996,0.3,3,0.276,1.2999999999999998,13,0.276,0.30000000000000027,3
107,"(77, 378)",5130,1.02,0.3,3,0.672,0.3,3,0.03,1.5,15
15,"(75, 374)",8130,1.044,0.3,3,0.11399999999999999,1.2,12,0.054,0.5,5
92,"(78, 378)",5110,1.3499999999999999,0.3,3,0.162,1.5,15,0.162,0.19999999999999996,2
5,"(76, 373)",8120,1.38,0.3,3,0.672,0.3,3,0.03,1.4,14
23,"(77, 374)",6110,1.26,0.3,3,0.11399999999999999,0.8999999999999999,9,0.054,0.9000000000000001,9
27,"(77, 375)",6120,1.188,0.3,3,0.11399999999999999,1.7,17
10,"(78, 377)",1110,1.428,0.3,3,0.324,0.3,3,0.024,0.7999999999999999,8,0.024,0.6000000000000001,6
15,"(76, 372)",6130,1.044,0.3,3,0.9839999999999999,0.2,2,0.11399999999999999,1.0,10
24,"(78, 376)",6130,1.26,0.3,3,0.024,0.7,7,0.024,0.8999999999999999,9,0.024,0.30000000000000027,3
26,"(77, 373)",6130,1.74,0.3,3,0.522,0.39999999999999997,4,0.522,1.0,10
15,"(77, 378)",5130,1.044,0.3,3,0.11399999999999999,1.0999999999999999,11,0.054,0.7000000000000002,7
15,"(78, 375)",2110,1.044,0.3,3,0.11399999999999999,1.3,13,0.054,0.3999999999999999,4
106,"(77, 377)",5120,1.236,0.3,3,0.006,0.3,3
9,"(75, 372)",8120,1.3259999999999998,0.3,3,0.186,1.0,10,0.03,0.7,7
3,"(75, 372)",8110,1.47,0.3,3,0.186,1.0999999999999999,11,0.10200000000000001,0.6000000000000001,6
6,"(77, 374)",6120,1.428,0.3,3,1.38,0.10000000000000003,1,0.024,1.1,11,0.024,0.5,5
7,"(78, 377)",3130,1.56,0.3,3,0.186,0.8999999999999999,9,0.10200000000000001,0.8,8
7,"(75, 373)",8120,1.56,0.3,3,0.186,1.0,10,0.10200000000000001,0.7,7
23,"(77, 375)",6120,1.26,0.3,3,0.11399999999999999,0.6000000000000001,6,0.054,1.3000000000000003,13
68,"(78, 376)",1130,1.14,0.3,3,0.6,0.2,2,0.024,1.5,15
50,"(77, 376)",5120,0.96,0.3,3,0.006,0.3,3
28,"(79, 377)",1120,1.296,0.3,3,0.276,0.8999999999999999,9,0.276,0.9000000000000001,9
12,"(78, 376)",3130,1.38,0.3,3,0.10200000000000001,1.5,15
119,"(77, 375)",6130,1.62,0.2,2,0.006,0.39999999999999997,4
23,"(75, 372)",8130,1.26,0.3,3,0.11399999999999999,1.0999999999999999,11,0.054,0.6000000000000001,6
10,"(78, 377)",2110,1.428,0.3,3,1.38,0.2,2,0.024,1.5,15
24,"(77, 373)",2130,1.26,0.3,3,0.024,1.2,12,0.024,0.5,5
22,"(77, 374)",2120,1.152,0.3,3,0.39,0.39999999999999997,4,0.186,0.5,5,0.10200000000000001,0.8,8
20,"(77, 377)",7110,1.212,0.3,3,0.192,0.8,8,0.162,0.8999999999999999,9
15,"(76, 375)",5110,1.044,0.3,3,0.39,0.3,3,0.11399999999999999,0.5000000000000001,5,0.054,1.0,10
7,"(78, 377)",5110,1.56,0.3,3,0.39,0.5,5,0.10200000000000001,1.2,12
22,"(77, 376)",2120,1.152,0.3,3,0.186,0.6000000000000001,6,0.10200000000000001,1.1,11
22,"(78, 374)",6120,1.152,0.3,3,0.798,0.2,2,0.39,0.30000000000000004,3,0.10200000000000001,1.3,13
12,"(78, 377)",1120,1.38,0.3,3,0.10200000000000001,1.5,15
65,"(75, 372)",8130,1.794,0.3,3,0.054,1.5,15
28,"(76, 373)",6120,1.296,0.3,3,0.276,1.0,10,0.276,0.7,7
15,"(75, 374)",5130,1.044,0.3,3,0.39,0.39999999999999997,4,0.054,1.3,13
28,"(78, 377)",5130,1.296,0.3,3,0.276,0.6000000000000001,6,0.276,1.1,11
12,"(77, 376)",2130,1.38,0.2,2,0.798,0.3,3,0.10200000000000001,1.6,16
18,"(79, 375)",2120,1.44,0.3,3,0.39,0.39999999999999997,4,0.10200000000000001,1.4000000000000001,14
15,"(77, 372)",6110,1.044,0.3,3,0.11399999999999999,1.2,12,0.054,0.5,5
58,"(78, 373)",2130,1.02,0.3,3,0.33,0.3,3,0.33,0.20000000000000007,2,0.216,1.2,12
28,"(77, 373)",6110,1.296,0.3,3,0.45599999999999996,0.3,3,0.276,0.4,4
15,"(78, 374)",6130,1.044,0.3,3,0.054,1.7,17
7,"(78, 375)",3120,1.56,0.3,3,0.798,0.2,2,0.10200000000000001,1.6,16
28,"(75, 373)",6110,1.296,0.3,3,0.276,0.7,7,0.276,1.0,10
23,"(76, 373)",5130,1.26,0.3,3,0.11399999999999999,0.6000000000000001,6,0.11399999999999999,0.4,4,0.054,0.7,7
93,"(77, 373)",6110,9.0,0.3,3,0.9839999999999999,0.2,2,0.11399999999999999,0.4,4,0.11399999999999999,0.4999999999999999,5,0.066,0.8999999999999999,9
7,"(78, 378)",5110,1.56,0.3,3,0.186,1.0,10,0.186,0.30000000000000004,3,0.10200000000000001,0.6999999999999997,7
5,"(75, 373)",9120,1.38,0.3,3,0.6,0.10000000000000003,1,0.672,0.29999999999999993,3,0.03,1.4000000000000001,14
10,"(78, 374)",6110,1.428,0.3,3,1.38,0.2,2,0.024,0.8999999999999999,9,0.024,0.6000000000000001,6
5,"(76, 375)",7120,1.38,0.3,3,0.6,0.2,2,0.186,0.5,5,0.03,1.0,10
103,"(78, 376)",2130,1.74,0.3,3,0.522,1.7,17
7,"(75, 373)",9110,1.56,0.3,3,0.186,1.0,10,0.10200000000000001,0.5,5
21,"(75, 372)",8130,1.308,0.3,3,0.6,0.2,2,0.03,1.5,15
5,"(75, 371)",8110,1.38,0.3,3,0.672,0.39999999999999997,4,0.186,0.30000000000000004,3,0.03,1.1,11
28,"(75, 373)",8130,1.296,0.3,3,0.276,1.0999999999999999,11,0.276,0.6000000000000001,6
65,"(77, 375)",6110,1.794,0.3,3,0.11399999999999999,1.3,13,0.054,0.3999999999999999,4
20,"(78, 375)",6120,1.212,0.3,3,0.192,0.8,8,0.162,0.8999999999999999,9
28,"(78, 374)",2130,1.296,0.3,3,0.45599999999999996,0.3,3,0.276,1.5,15
53,"(78, 375)",4110,4.62,0.3,3,0.186,0.6000000000000001,6,0.03,1.1,11
66,"(77, 372)",6110,0.78,0.3,3,0.6,0.2,2,0.11399999999999999,0.4,4,0.11399999999999999,0.4999999999999999,5,0.066,0.8999999999999999,9
6,"(78, 375)",4120,1.428,0.3,3,1.38,0.10000000000000003,1,0.024,0.19999999999999996,2
20,"(76, 376)",7130,1.212,0.3,3,0.192,0.6000000000000001,6,0.162,1.1,11
92,"(78, 374)",6130,1.3499999999999999,0.3,3,0.192,1.3,13,0.162,0.3999999999999999,4
18,"(77, 372)",6110,1.44,0.3,3,0.186,1.2,12
8,"(75, 373)",9120,1.11,0.3,3,0.276,1.0,10,0.276,0.7,7
22,"(76, 372)",6120,1.152,0.3,3,0.186,0.7,7,0.10200000000000001,1.0,10
5,"(77, 377)",4110,1.38,0.3,3,0.6,0.10000000000000003,1,0.03,0.19999999999999996,2
20,"(78, 376)",6130,1.212,0.2,2,0.3,0.49999999999999994,5,0.162,1.4000000000000001,14
17,"(77, 377)",2120,1.572,0.3,3,1.38,0.2,2,0.324,0.30000000000000004,3,0.024,1.3,13
27,"(75, 373)",8110,1.188,0.3,3,0.11399999999999999,0.5,5,0.11399999999999999,1.2,12
46,"(76, 372)",8120,0.888,0.3,3,0.186,1.0,10,0.10200000000000001,0.7,7
27,"(76, 372)",8120,1.188,0.3,3,0.11399999999999999,1.2,12,0.11399999999999999,0.5,5
24,"(79, 377)",1130,1.26,0.3,3,1.38,0.2,2,0.024,0.8999999999999999,9,0.024,0.6000000000000001,6
5,"(78, 378)",5130,1.38,0.3,3,0.6,0.2,2,0.186,0.6000000000000001,6,0.03,1.0,10
7,"(77, 372)",6120,1.56,0.2,2,0.186,0.7,7,0.10200000000000001,1.2000000000000002,12
28,"(78, 373)",2110,1.296,0.3,3,0.276,1.7,17
20,"(78, 375)",3110,1.212,0.2,2,0.162,1.8,18
21,"(77, 375)",6110,1.308,0.3,3,0.186,1.0,10,0.03,0.5,5,0.03,0.4999999999999998,5
50,"(77, 375)",2120,0.96,0.2,2,0.006,0.39999999999999997,4
9,"(77, 373)",2130,1.3259999999999998,0.3,3,0.672,0.3,3,0.186,0.4,4,0.03,0.7,7,0.03,0.5000000000000002,5
23,"(78, 377)",5120,1.26,0.3,3,0.11399999999999999,1.0999999999999999,11,0.054,0.6000000000000001,6
51,"(78, 374)",6110,0.864,0.3,3,0.3,0.5,5,0.162,1.2,12
28,"(75, 373)",8110,1.296,0.3,3,0.276,1.0999999999999999,11,0.276,0.6000000000000001,6
23,"(77, 377)",5130,1.26,0.3,3,0.11399999999999999,1.0999999999999999,11,0.054,0.6000000000000001,6
11,"(78, 374)",6130,1.14,0.3,3,0.3,0.5,5,0.162,1.2,12,0.162,0.20000000000000018,2
17,"(77, 373)",2110,1.572,0.3,3,0.186,1.2,12,0.03,0.7000000000000002,7
12,"(79, 377)",1110,1.38,0.3,3,0.10200000000000001,1.8,18
8,"(75, 373)",8120,1.11,0.3,3,0.276,1.0,10,0.276,0.7,7
9,"(78, 374)",6110,1.3259999999999998,0.3,3,0.6,0.2,2,0.186,1.1,11,0.03,0.3999999999999999,4
20,"(75, 373)",6110,1.212,0.3,3,0.192,1.0999999999999999,11,0.162,0.6000000000000001,6
5,"(76, 373)",6110,1.38,0.3,3,0.186,1.2,12,0.03,0.5,5
128,"(75, 373)",8130,0.84,0.3,3,0.6,0.3,3
15,"(77, 375)",6110,1.044,0.3,3,0.39,0.39999999999999997,4,0.11399999999999999,0.30000000000000004,3,0.054,1.1,11
21,"(75, 373)",9130,1.308,0.3,3,0.6,0.2,2,0.186,0.8,8,0.03,0.8,8
14,"(76, 372)",8130,1.08,0.3,3,0.21,0.8999999999999999,9,0.216,0.9000000000000001,9
