p_id,sim_id,row_col,rot_id,obs_corg,sim_corg,profile
9,15_76_372_6120_62,76_372,6120,0.39,0.2268477819368571,1
10,15_76_372_6120_62,76_372,6120,1.044,0.956979914632906,0
10,15_76_372_6120_62,76_372,6120,0.39,0.39307176406765965,1
11,15_76_372_6120_62,76_372,6120,1.044,0.9258677911317095,0
11,15_76_372_6120_62,76_372,6120,0.39,0.2921253506449644,1
12,15_76_372_6120_62,76_372,6120,1.044,0.9112326672335148,0
12,15_76_372_6120_62,76_372,6120,0.39,0.41726200202969593,1
13,15_76_372_6120_62,76_372,6120,1.044,1.0410035155299047,0
13,15_76_372_6120_62,76_372,6120,0.39,0.4948243546569902,1
14,15_76_372_6120_62,76_372,6120,1.044,1.1916161264162923,0
14,15_76_372_6120_62,76_372,6120,0.39,0.507780219449651,1
0,15_77_374_5110_96,77_374,5110,1.044,0.9466785556310515,0
0,15_77_374_5110_96,77_374,5110,0.39,0.2866967047478568,1
1,15_77_374_5110_96,77_374,5110,1.044,0.9915965653832255,0
1,15_77_374_5110_96,77_374,5110,0.39,0.48054723877128563,1
2,15_77_374_5110_96,77_374,5110,1.044,1.0621518933285994,0
2,15_77_374_5110_96,77_374,5110,0.39,0.3176144311078941,1
3,15_77_374_5110_96,77_374,5110,1.044,1.0065084137388067,0
3,15_77_374_5110_96,77_374,5110,0.39,0.47641216202283065,1
4,15_77_374_5110_96,77_374,5110,1.044,1.054087802827946,0
4,15_77_374_5110_96,77_374,5110,0.39,0.39379823644056833,1
5,15_77_374_5110_96,77_374,5110,1.044,1.2374374179457879,0
5,15_77_374_5110_96,77_374,5110,0.39,0.38224073998210534,1
6,15_77_374_5110_96,77_374,5110,1.044,1.0623960364363296,0
6,15_77_374_5110_96,77_374,5110,0.39,0.5004818144585991,1
7,15_77_374_5110_96,77_374,5110,1.044,0.918610134269002,0
7,15_77_374_5110_96,77_374,5110,0.39,0.44763828833009006,1
8,15_77_374_5110_96,77_374,5110,1.044,0.9711392133631767,0
8,15_77_374_5110_96,77_374,5110,0.39,0.4014338080218432,1
9,15_77_374_5110_96,77_374,5110,1.044,0.9961432518485102,0
9,15_77_374_5110_96,77_374,5110,0.39,0.6271120736508411,1
10,15_77_374_5110_96,77_374,5110,1.044,0.9765158664270067,0
10,15_77_374_5110_96,77_374,5110,0.39,0.37814511759325486,1
11,15_77_374_5110_96,77_374,5110,1.044,0.9455491001995041,0
11,15_77_374_5110_96,77_374,5110,0.39,0.4205579510125972,1
12,15_77_374_5110_96,77_374,5110,1.044,0.9250497868102071,0
12,15_77_374_5110_96,77_374,5110,0.39,0.5237215482555094,1
13,15_77_374_5110_96,77_374,5110,1.044,0.9608499281970412,0
13,15_77_374_5110_96,77_374,5110,0.39,0.3632301736675125,1
14,15_77_374_5110_96,77_374,5110,1.044,0.9393619898014318,0
14,15_77_374_5110_96,77_374,5110,0.39,0.2464187849171281,1
0,27_75_373_6130_76,75_373,6130,1.188,0.993998809301932,0
0,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.5349990870531904,1
1,27_75_373_6130_76,75_373,6130,1.188,1.1094327667726085,0
1,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.1168321501798023,1
2,27_75_373_6130_76,75_373,6130,1.188,1.1985323251225641,0
2,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.12353394095373166,1
3,27_75_373_6130_76,75_373,6130,1.188,1.2286372828532988,0
3,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.058851234784631015,1
4,27_75_373_6130_76,75_373,6130,1.188,1.0994936380246774,0
4,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.054558638790019584,1
5,27_75_373_6130_76,75_373,6130,1.188,1.2312083187443055,0
5,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.22145616476843608,1
6,27_75_373_6130_76,75_373,6130,1.188,1.1787850472663273,0
6,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.08133431444720136,1
7,27_75_373_6130_76,75_373,6130,1.188,1.2494293524483076,0
7,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.00048805197651186527,1
8,27_75_373_6130_76,75_373,6130,1.188,1.159871376407754,0
8,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.22194323214633996,1
9,27_75_373_6130_76,75_373,6130,1.188,1.1139984761132036,0
9,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.18989340052587547,1
10,27_75_373_6130_76,75_373,6130,1.188,1.1016824733396837,0
10,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.05947117411374445,1
11,27_75_373_6130_76,75_373,6130,1.188,1.233403720931164,0
11,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.13077181342204194,1
12,27_75_373_6130_76,75_373,6130,1.188,1.1800424384938435,0
12,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.00019493611322633883,1
13,27_75_373_6130_76,75_373,6130,1.188,1.1891561236953208,0
13,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.0003891890537172676,1
14,27_75_373_6130_76,75_373,6130,1.188,1.229211699955051,0
14,27_75_373_6130_76,75_373,6130,0.11399999999999999,0.0004885116699367453,1
0,28_77_372_6120_107,77_372,6120,1.296,1.1356875187587299,0
0,28_77_372_6120_107,77_372,6120,0.276,0.2225515883685908,1
1,28_77_372_6120_107,77_372,6120,1.296,1.2518718054022366,0
1,28_77_372_6120_107,77_372,6120,0.276,0.31018102351619187,1
2,28_77_372_6120_107,77_372,6120,1.296,1.2050622516311802,0
2,28_77_372_6120_107,77_372,6120,0.276,0.3955851005235941,1
3,28_77_372_6120_107,77_372,6120,1.296,1.3102538097770904,0
3,28_77_372_6120_107,77_372,6120,0.276,0.5330225366482816,1
4,28_77_372_6120_107,77_372,6120,1.296,1.2550605409002011,0
4,28_77_372_6120_107,77_372,6120,0.276,0.1752545700847552,1
5,28_77_372_6120_107,77_372,6120,1.296,1.4455006622049746,0
5,28_77_372_6120_107,77_372,6120,0.276,0.2809604845499145,1
6,28_77_372_6120_107,77_372,6120,1.296,1.5599541313820326,0
6,28_77_372_6120_107,77_372,6120,0.276,0.3098680933023208,1
7,28_77_372_6120_107,77_372,6120,1.296,1.3877504076679386,0
7,28_77_372_6120_107,77_372,6120,0.276,0.3264678771629348,1
8,28_77_372_6120_107,77_372,6120,1.296,1.272560326792041,0
8,28_77_372_6120_107,77_372,6120,0.276,0.339909023263663,1
9,28_77_372_6120_107,77_372,6120,1.296,1.329363364872185,0
9,28_77_372_6120_107,77_372,6120,0.276,0.11326874318961647,1
10,28_77_372_6120_107,77_372,6120,1.296,1.3571672247191593,0
10,28_77_372_6120_107,77_372,6120,0.276,0.12881302778314097,1
11,28_77_372_6120_107,77_372,6120,1.296,1.110571005241776,0
11,28_77_372_6120_107,77_372,6120,0.276,0.1901284369235283,1
12,28_77_372_6120_107,77_372,6120,1.296,1.2824639366258423,0
12,28_77_372_6120_107,77_372,6120,0.276,0.0957879412323993,1
13,28_77_372_6120_107,77_372,6120,1.296,1.2209138019644772,0
13,28_77_372_6120_107,77_372,6120,0.276,0.5227228918679422,1
14,28_77_372_6120_107,77_372,6120,1.296,1.0858345760307495,0
14,28_77_372_6120_107,77_372,6120,0.276,0.26235809604032406,1
0,17_76_373_6110_50,76_373,6110,1.572,1.3146747253803666,0
0,17_76_373_6110_50,76_373,6110,0.186,0.27296130524152457,1
1,17_76_373_6110_50,76_373,6110,1.572,1.4871472053058008,0
1,17_76_373_6110_50,76_373,6110,0.186,0.08100217389314635,1
2,17_76_373_6110_50,76_373,6110,1.572,1.5655698463432,0
2,17_76_373_6110_50,76_373,6110,0.186,0.3473168115368033,1
3,17_76_373_6110_50,76_373,6110,1.572,1.546873371193833,0
3,17_76_373_6110_50,76_373,6110,0.186,0.34811247178106663,1
4,17_76_373_6110_50,76_373,6110,1.572,1.5355829910085,0
4,17_76_373_6110_50,76_373,6110,0.186,0.25213174186648796,1
5,17_76_373_6110_50,76_373,6110,1.572,1.5111023833100905,0
5,17_76_373_6110_50,76_373,6110,0.186,0.16876278751305307,1
6,17_76_373_6110_50,76_373,6110,1.572,1.684283258474359,0
6,17_76_373_6110_50,76_373,6110,0.186,0.18082099637630342,1
7,17_76_373_6110_50,76_373,6110,1.572,1.5757572677252918,0
7,17_76_373_6110_50,76_373,6110,0.186,0.3525203023865102,1
8,17_76_373_6110_50,76_373,6110,1.572,1.4951781621021898,0
8,17_76_373_6110_50,76_373,6110,0.186,0.32342767660986993,1
9,17_76_373_6110_50,76_373,6110,1.572,1.5360165274731474,0
9,17_76_373_6110_50,76_373,6110,0.186,0.244354168241672,1
10,17_76_373_6110_50,76_373,6110,1.572,1.5402670906954454,0
10,17_76_373_6110_50,76_373,6110,0.186,0.3470442213112764,1
11,17_76_373_6110_50,76_373,6110,1.572,1.496096172998457,0
11,17_76_373_6110_50,76_373,6110,0.186,0.09896372539959863,1
12,17_76_373_6110_50,76_373,6110,1.572,1.4324810775554253,0
12,17_76_373_6110_50,76_373,6110,0.186,0.28617214064450974,1
13,17_76_373_6110_50,76_373,6110,1.572,1.6127636087181496,0
13,17_76_373_6110_50,76_373,6110,0.186,0.15489822071864603,1
14,17_76_373_6110_50,76_373,6110,1.572,1.6593171985985418,0
14,17_76_373_6110_50,76_373,6110,0.186,0.059193110315528354,1
0,15_78_377_5120_106,78_377,5120,1.044,1.6485917871726394,0
0,15_78_377_5120_106,78_377,5120,0.39,0.23700672428126698,1
1,15_78_377_5120_106,78_377,5120,1.044,1.0491701083809544,0
1,15_78_377_5120_106,78_377,5120,0.39,0.31935892011723743,1
2,15_78_377_5120_106,78_377,5120,1.044,1.0733229160513205,0
2,15_78_377_5120_106,78_377,5120,0.39,0.5191453213148468,1
3,15_78_377_5120_106,78_377,5120,1.044,0.9582304085103175,0
3,15_78_377_5120_106,78_377,5120,0.39,0.26435591137860504,1
4,15_78_377_5120_106,78_377,5120,1.044,1.0756329309795556,0
4,15_78_377_5120_106,78_377,5120,0.39,0.3627111142685624,1
5,15_78_377_5120_106,78_377,5120,1.044,1.1549644799585026,0
5,15_78_377_5120_106,78_377,5120,0.39,0.5623644144769447,1
6,15_78_377_5120_106,78_377,5120,1.044,0.8007343290753285,0
6,15_78_377_5120_106,78_377,5120,0.39,0.48515174149795104,1
7,15_78_377_5120_106,78_377,5120,1.044,0.8527645270318258,0
7,15_78_377_5120_106,78_377,5120,0.39,0.5330223743689951,1
8,15_78_377_5120_106,78_377,5120,1.044,1.0607822612029136,0
8,15_78_377_5120_106,78_377,5120,0.39,0.30060063135602044,1
9,15_78_377_5120_106,78_377,5120,1.044,0.9252266991571574,0
9,15_78_377_5120_106,78_377,5120,0.39,0.32191186978119607,1
10,15_78_377_5120_106,78_377,5120,1.044,1.1837592773397714,0
10,15_78_377_5120_106,78_377,5120,0.39,0.41876271375471164,1
11,15_78_377_5120_106,78_377,5120,1.044,1.1299744437974897,0
11,15_78_377_5120_106,78_377,5120,0.39,0.26998981460469096,1
12,15_78_377_5120_106,78_377,5120,1.044,1.1161635416147766,0
12,15_78_377_5120_106,78_377,5120,0.39,0.4134427796927418,1
13,15_78_377_5120_106,78_377,5120,1.044,1.0907832439087888,0
13,15_78_377_5120_106,78_377,5120,0.39,0.391743540727507,1
14,15_78_377_5120_106,78_377,5120,1.044,1.0775381062390401,0
14,15_78_377_5120_106,78_377,5120,0.39,0.5208147711455273,1
0,7_78_373_2120_81,78_373,2120,1.56,0.8818142630691688,0
0,7_78_373_2120_81,78_373,2120,0.186,0.3061339166271013,1
1,7_78_373_2120_81,78_373,2120,1.56,1.5529120978826993,0
1,7_78_373_2120_81,78_373,2120,0.186,0.19452157583106203,1
2,7_78_373_2120_81,78_373,2120,1.56,1.5636882521948485,0
2,7_78_373_2120_81,78_373,2120,0.186,0.2527272615224404,1
3,7_78_373_2120_81,78_373,2120,1.56,1.5505345783071853,0
3,7_78_373_2120_81,78_373,2120,0.186,0.1706429151682115,1
4,7_78_373_2120_81,78_373,2120,1.56,1.5351688992472783,0
4,7_78_373_2120_81,78_373,2120,0.186,0.15646174691358125,1
5,7_78_373_2120_81,78_373,2120,1.56,1.4903072547592513,0
5,7_78_373_2120_81,78_373,2120,0.186,0.11372163866399969,1
6,7_78_373_2120_81,78_373,2120,1.56,1.5997363523787163,0
6,7_78_373_2120_81,78_373,2120,0.186,0.20048011874687932,1
7,7_78_373_2120_81,78_373,2120,1.56,1.5585043239434782,0
7,7_78_373_2120_81,78_373,2120,0.186,0.3606855822103173,1
8,7_78_373_2120_81,78_373,2120,1.56,1.732641019318771,0
8,7_78_373_2120_81,78_373,2120,0.186,0.14238761373628164,1
9,7_78_373_2120_81,78_373,2120,1.56,1.575561988013114,0
9,7_78_373_2120_81,78_373,2120,0.186,0.035736998152563516,1
10,7_78_373_2120_81,78_373,2120,1.56,1.5531336802839733,0
10,7_78_373_2120_81,78_373,2120,0.186,0.10663267784991967,1
11,7_78_373_2120_81,78_373,2120,1.56,1.610529532299974,0
11,7_78_373_2120_81,78_373,2120,0.186,0.12276033492634976,1
12,7_78_373_2120_81,78_373,2120,1.56,1.5419937516960287,0
12,7_78_373_2120_81,78_373,2120,0.186,0.007155671058646096,1
13,7_78_373_2120_81,78_373,2120,1.56,1.6936726013505643,0
13,7_78_373_2120_81,78_373,2120,0.186,0.17336974516102985,1
14,7_78_373_2120_81,78_373,2120,1.56,1.6236214352427434,0
14,7_78_373_2120_81,78_373,2120,0.186,0.12381676908141019,1
0,15_77_378_5120_90,77_378,5120,1.044,1.692540002920051,0
0,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.08813335414877452,1
1,15_77_378_5120_90,77_378,5120,1.044,1.0352033039185788,0
1,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.2119778846484057,1
2,15_77_378_5120_90,77_378,5120,1.044,0.9724945738625612,0
2,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.11390871621414107,1
3,15_77_378_5120_90,77_378,5120,1.044,1.0700080014652733,0
3,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.2203826206870199,1
4,15_77_378_5120_90,77_378,5120,1.044,1.0664298260373901,0
4,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.2218325148312102,1
5,15_77_378_5120_90,77_378,5120,1.044,1.061844039918994,0
5,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.10107050603202056,1
6,15_77_378_5120_90,77_378,5120,1.044,1.0502113569710698,0
6,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.1239118080482544,1
7,15_77_378_5120_90,77_378,5120,1.044,1.0863107192316568,0
7,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.15557419868731703,1
8,15_77_378_5120_90,77_378,5120,1.044,1.151686461284531,0
8,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.12574983170624643,1
9,15_77_378_5120_90,77_378,5120,1.044,1.0721712714820733,0
9,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.2213122698591919,1
10,15_77_378_5120_90,77_378,5120,1.044,0.9575223641475238,0
10,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.17639169511036668,1
11,15_77_378_5120_90,77_378,5120,1.044,1.0085924953221037,0
11,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.17600400891214502,1
12,15_77_378_5120_90,77_378,5120,1.044,0.9352512572309445,0
12,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.00029130808458608694,1
13,15_77_378_5120_90,77_378,5120,1.044,1.0923427914885093,0
13,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.2212271757463509,1
14,15_77_378_5120_90,77_378,5120,1.044,1.0989158496713227,0
14,15_77_378_5120_90,77_378,5120,0.11399999999999999,0.02679146287414413,1
0,5_76_377_7110_106,76_377,7110,1.38,1.070226440936986,0
0,5_76_377_7110_106,76_377,7110,0.6,0.0003885940308980511,1
1,5_76_377_7110_106,76_377,7110,1.38,1.182048376728232,0
1,5_76_377_7110_106,76_377,7110,0.6,0.6122672330275779,1
2,5_76_377_7110_106,76_377,7110,1.38,1.4553039039343165,0
2,5_76_377_7110_106,76_377,7110,0.6,0.532563069203996,1
3,5_76_377_7110_106,76_377,7110,1.38,1.3174391172348434,0
3,5_76_377_7110_106,76_377,7110,0.6,0.49903010734318526,1
4,5_76_377_7110_106,76_377,7110,1.38,1.3370210650415628,0
4,5_76_377_7110_106,76_377,7110,0.6,0.6442761234659412,1
5,5_76_377_7110_106,76_377,7110,1.38,1.4380637583280247,0
5,5_76_377_7110_106,76_377,7110,0.6,0.6431739610669217,1
6,5_76_377_7110_106,76_377,7110,1.38,1.5476520604557453,0
6,5_76_377_7110_106,76_377,7110,0.6,0.5522915377651852,1
7,5_76_377_7110_106,76_377,7110,1.38,1.3405424039611178,0
7,5_76_377_7110_106,76_377,7110,0.6,0.392000632773436,1
8,5_76_377_7110_106,76_377,7110,1.38,1.5647121186127537,0
8,5_76_377_7110_106,76_377,7110,0.6,0.8165523339406606,1
9,5_76_377_7110_106,76_377,7110,1.38,1.3119575062961257,0
9,5_76_377_7110_106,76_377,7110,0.6,0.6636738283667097,1
10,5_76_377_7110_106,76_377,7110,1.38,1.1523626006517695,0
10,5_76_377_7110_106,76_377,7110,0.6,0.4615743669030903,1
11,5_76_377_7110_106,76_377,7110,1.38,1.4849833819995555,0
11,5_76_377_7110_106,76_377,7110,0.6,0.5500555950354633,1
12,5_76_377_7110_106,76_377,7110,1.38,1.2413144282514712,0
12,5_76_377_7110_106,76_377,7110,0.6,0.7160895670944067,1
13,5_76_377_7110_106,76_377,7110,1.38,1.152731410392011,0
13,5_76_377_7110_106,76_377,7110,0.6,0.5835722413638877,1
14,5_76_377_7110_106,76_377,7110,1.38,1.2414786302312475,0
14,5_76_377_7110_106,76_377,7110,0.6,0.8583854504520233,1
0,106_77_376_6120_129,77_376,6120,1.236,1.2038926343285712,0
0,106_77_376_6120_129,77_376,6120,0.6,0.6121315413578607,1
1,106_77_376_6120_129,77_376,6120,1.236,1.1599670281485812,0
1,106_77_376_6120_129,77_376,6120,0.6,0.49021274374461654,1
2,106_77_376_6120_129,77_376,6120,1.236,1.1901340166002206,0
2,106_77_376_6120_129,77_376,6120,0.6,0.5894425891324595,1
3,106_77_376_6120_129,77_376,6120,1.236,1.1130346659970793,0
3,106_77_376_6120_129,77_376,6120,0.6,0.7721849072311586,1
4,106_77_376_6120_129,77_376,6120,1.236,1.3437551004645178,0
4,106_77_376_6120_129,77_376,6120,0.6,0.5091323537288311,1
5,106_77_376_6120_129,77_376,6120,1.236,1.3360372692861788,0
5,106_77_376_6120_129,77_376,6120,0.6,0.5178084364366919,1
6,106_77_376_6120_129,77_376,6120,1.236,1.196036355446089,0
6,106_77_376_6120_129,77_376,6120,0.6,0.6212621543858013,1
7,106_77_376_6120_129,77_376,6120,1.236,1.3006362989793174,0
7,106_77_376_6120_129,77_376,6120,0.6,0.5895561180492077,1
8,106_77_376_6120_129,77_376,6120,1.236,1.2617147476856014,0
8,106_77_376_6120_129,77_376,6120,0.6,0.6022260559008286,1
9,106_77_376_6120_129,77_376,6120,1.236,1.0401626705608096,0
9,106_77_376_6120_129,77_376,6120,0.6,0.6220768070497631,1
10,106_77_376_6120_129,77_376,6120,1.236,1.3110088539003797,0
10,106_77_376_6120_129,77_376,6120,0.6,0.5096546534475265,1
11,106_77_376_6120_129,77_376,6120,1.236,1.1982243854323424,0
11,106_77_376_6120_129,77_376,6120,0.6,0.5261944171598731,1
12,106_77_376_6120_129,77_376,6120,1.236,1.0968483200040047,0
12,106_77_376_6120_129,77_376,6120,0.6,0.654397912556752,1
13,106_77_376_6120_129,77_376,6120,1.236,1.2446513445439296,0
13,106_77_376_6120_129,77_376,6120,0.6,0.792101291944086,1
14,106_77_376_6120_129,77_376,6120,1.236,1.1221807301873907,0
14,106_77_376_6120_129,77_376,6120,0.6,0.5864578092303195,1
0,10_79_377_1130_101,79_377,1130,1.428,1.2579560011295596,0
0,10_79_377_1130_101,79_377,1130,1.38,0.47724512805763264,1
1,10_79_377_1130_101,79_377,1130,1.428,1.193973209894002,0
1,10_79_377_1130_101,79_377,1130,1.38,1.7013474672395648,1
2,10_79_377_1130_101,79_377,1130,1.428,1.3933359391123368,0
2,10_79_377_1130_101,79_377,1130,1.38,1.3280359918311169,1
3,10_79_377_1130_101,79_377,1130,1.428,1.3438497483222849,0
3,10_79_377_1130_101,79_377,1130,1.38,1.289115179030633,1
4,10_79_377_1130_101,79_377,1130,1.428,1.355752342456227,0
4,10_79_377_1130_101,79_377,1130,1.38,1.5148072579357026,1
5,10_79_377_1130_101,79_377,1130,1.428,1.62549915597403,0
5,10_79_377_1130_101,79_377,1130,1.38,1.4117219209625715,1
6,10_79_377_1130_101,79_377,1130,1.428,1.5657468550977562,0
6,10_79_377_1130_101,79_377,1130,1.38,1.3035080769189915,1
7,10_79_377_1130_101,79_377,1130,1.428,1.4455717459159145,0
7,10_79_377_1130_101,79_377,1130,1.38,1.4838143176759748,1
8,10_79_377_1130_101,79_377,1130,1.428,1.493714948648921,0
8,10_79_377_1130_101,79_377,1130,1.38,1.664802028088783,1
9,10_79_377_1130_101,79_377,1130,1.428,1.463538354446044,0
9,10_79_377_1130_101,79_377,1130,1.38,1.2653955727291417,1
10,10_79_377_1130_101,79_377,1130,1.428,1.4086952737982816,0
10,10_79_377_1130_101,79_377,1130,1.38,1.4597882525107388,1
11,10_79_377_1130_101,79_377,1130,1.428,1.3204559391635047,0
11,10_79_377_1130_101,79_377,1130,1.38,1.3213605073102255,1
12,10_79_377_1130_101,79_377,1130,1.428,1.332418554048313,0
12,10_79_377_1130_101,79_377,1130,1.38,1.3498241079867146,1
13,10_79_377_1130_101,79_377,1130,1.428,1.4691218173548264,0
13,10_79_377_1130_101,79_377,1130,1.38,1.4312980240955147,1
14,10_79_377_1130_101,79_377,1130,1.428,1.4344395172413587,0
14,10_79_377_1130_101,79_377,1130,1.38,1.292042053150609,1
0,19_77_375_2120_102,77_375,2120,1.14,1.5430113893956423,0
0,19_77_375_2120_102,77_375,2120,0.828,1.5399760246915262,1
1,19_77_375_2120_102,77_375,2120,1.14,1.1533576892332684,0
1,19_77_375_2120_102,77_375,2120,0.828,0.7907646993802687,1
2,19_77_375_2120_102,77_375,2120,1.14,1.1907365384620325,0
2,19_77_375_2120_102,77_375,2120,0.828,0.9686694057046981,1
3,19_77_375_2120_102,77_375,2120,1.14,1.2213910396886705,0
3,19_77_375_2120_102,77_375,2120,0.828,0.8369291499855365,1
4,19_77_375_2120_102,77_375,2120,1.14,1.1199482691168998,0
4,19_77_375_2120_102,77_375,2120,0.828,0.8499388529260737,1
5,19_77_375_2120_102,77_375,2120,1.14,1.1135801810873278,0
5,19_77_375_2120_102,77_375,2120,0.828,0.9307752485290982,1
6,19_77_375_2120_102,77_375,2120,1.14,1.1739751611586542,0
6,19_77_375_2120_102,77_375,2120,0.828,0.7561361756430195,1
7,19_77_375_2120_102,77_375,2120,1.14,1.0675704122657739,0
7,19_77_375_2120_102,77_375,2120,0.828,0.7088068685887834,1
8,19_77_375_2120_102,77_375,2120,1.14,1.1313510070749213,0
8,19_77_375_2120_102,77_375,2120,0.828,0.6927156813795085,1
9,19_77_375_2120_102,77_375,2120,1.14,1.2688494793528207,0
9,19_77_375_2120_102,77_375,2120,0.828,0.6939983664648632,1
10,19_77_375_2120_102,77_375,2120,1.14,1.2407312216252333,0
10,19_77_375_2120_102,77_375,2120,0.828,0.9106833552119125,1
11,19_77_375_2120_102,77_375,2120,1.14,1.0609490290331642,0
11,19_77_375_2120_102,77_375,2120,0.828,0.9437611767120926,1
12,19_77_375_2120_102,77_375,2120,1.14,1.116330474278159,0
12,19_77_375_2120_102,77_375,2120,0.828,0.674873499757559,1
13,19_77_375_2120_102,77_375,2120,1.14,1.2000135255015378,0
13,19_77_375_2120_102,77_375,2120,0.828,0.8589671227388443,1
14,19_77_375_2120_102,77_375,2120,1.14,1.0725552493144024,0
14,19_77_375_2120_102,77_375,2120,0.828,0.8909894803747572,1
0,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.286587753421388,0
0,9_77_377_5110_111,77_377,5110,0.186,0.8403903649784318,1
1,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.4094105239700556,0
1,9_77_377_5110_111,77_377,5110,0.186,0.2215180720770074,1
2,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.2370213130726218,0
2,9_77_377_5110_111,77_377,5110,0.186,0.14839934148459114,1
3,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.2123313784189593,0
3,9_77_377_5110_111,77_377,5110,0.186,0.21287922919681507,1
4,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.1531435763703344,0
4,9_77_377_5110_111,77_377,5110,0.186,0.19771347232368894,1
5,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.3433306283719788,0
5,9_77_377_5110_111,77_377,5110,0.186,0.21674447168026958,1
6,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.3545541772439658,0
6,9_77_377_5110_111,77_377,5110,0.186,0.0003796823932469508,1
7,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.427366407660996,0
7,9_77_377_5110_111,77_377,5110,0.186,0.3143418119566493,1
8,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.4123065477968533,0
8,9_77_377_5110_111,77_377,5110,0.186,0.10990582620360591,1
9,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.3536812564638074,0
9,9_77_377_5110_111,77_377,5110,0.186,0.11109259189917484,1
10,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.4588274655326705,0
10,9_77_377_5110_111,77_377,5110,0.186,0.18744762555299418,1
11,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.2816270094507152,0
11,9_77_377_5110_111,77_377,5110,0.186,0.2535299358952432,1
12,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.3214982545276337,0
12,9_77_377_5110_111,77_377,5110,0.186,0.19948628864745518,1
13,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.354719072808157,0
13,9_77_377_5110_111,77_377,5110,0.186,0.3166599894413948,1
14,9_77_377_5110_111,77_377,5110,1.3259999999999998,1.3174357721444376,0
14,9_77_377_5110_111,77_377,5110,0.186,0.2811881175984043,1
0,28_77_378_5120_90,77_378,5120,1.296,1.3096354059654483,0
0,28_77_378_5120_90,77_378,5120,0.45599999999999996,0.22142715881108876,1
1,28_77_378_5120_90,77_378,5120,1.296,1.2116506416529975,0
1,28_77_378_5120_90,77_378,5120,0.45599999999999996,0.5169375271735621,1
2,28_77_378_5120_90,77_378,5120,1.296,1.3231190510348798,0
2,28_77_378_5120_90,77_378,5120,0.45599999999999996,0.4814623338674888,1
3,28_77_378_5120_90,77_378,5120,1.296,1.2499820609533114,0
3,28_77_378_5120_90,77_378,5120,0.45599999999999996,0.31929953790638216,1
4,28_77_378_5120_90,77_378,5120,1.296,1.4081802486962416,0
4,28_77_378_5120_90,77_378,5120,0.45599999999999996,0.48329159821753964,1
5,28_77_378_5120_90,77_378,5120,1.296,0.9974566435736403,0
5,28_77_378_5120_90,77_378,5120,0.45599999999999996,0.23612403337157664,1
6,28_77_378_5120_90,77_378,5120,1.296,1.2182355928089619,0
6,28_77_378_5120_90,77_378,5120,0.45599999999999996,0.46578600264836995,1
7,28_77_378_5120_90,77_378,5120,1.296,1.4811912825495868,0
7,28_77_378_5120_90,77_378,5120,0.45599999999999996,0.4986671761364867,1
8,28_77_378_5120_90,77_378,5120,1.296,1.6316991785248178,0
8,28_77_378_5120_90,77_378,5120,0.45599999999999996,0.515781123103206,1
9,28_77_378_5120_90,77_378,5120,1.296,1.4914827474186176,0
9,28_77_378_5120_90,77_378,5120,0.45599999999999996,0.3690127241086702,1
10,28_77_378_5120_90,77_378,5120,1.296,1.3611260028062084,0
